Token,Type,0-arch/arch_3,1-arch/arch_3,2-arch/arch_3,3-arch/arch_3,4-arch/arch_3,0-banana/banana_1,1-banana/banana_1,2-banana/banana_1,0-cabbage/cabbage_1,1-cabbage/cabbage_1,2-cabbage/cabbage_1,3-cabbage/cabbage_1,0-carrot/carrot_1,1-carrot/carrot_1,2-carrot/carrot_1,3-carrot/carrot_1,4-carrot/carrot_1,5-carrot/carrot_1,0-corn/corn_4,1-corn/corn_4,2-corn/corn_4,3-corn/corn_4,4-corn/corn_4,0-cube/cube_1,1-cube/cube_1,2-cube/cube_1,3-cube/cube_1,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_1,1-cucumber/cucumber_1,2-cucumber/cucumber_1,3-cucumber/cucumber_1,4-cucumber/cucumber_1,0-cylinder/cylinder_1,1-cylinder/cylinder_1,2-cylinder/cylinder_1,3-cylinder/cylinder_1,4-cylinder/cylinder_1,0-eggplant/eggplant_4,1-eggplant/eggplant_4,2-eggplant/eggplant_4,3-eggplant/eggplant_4,0-lemon/lemon_1,1-lemon/lemon_1,2-lemon/lemon_1,0-lime/lime_4,1-lime/lime_4,2-lime/lime_4,3-lime/lime_4,4-lime/lime_4,0-orange/orange_1,1-orange/orange_1,2-orange/orange_1,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_4,1-potato/potato_4,2-potato/potato_4,3-potato/potato_4,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_3,1-tomato/tomato_3,2-tomato/tomato_3,3-tomato/tomato_3,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
plant,shape,7.416806340038153e-05,1.8283497931772634e-05,3.894358959350405e-06,5.453253907016021e-06,1.4842350242465203e-07,9.318624243581743e-07,9.975127700907254e-06,0.00016941892144313055,6.353643940858562e-05,9.151383515506745e-05,4.266291597672471e-07,2.144397106225431e-06,5.4232540187499576e-08,1.7451315391589586e-06,1.5679789268370482e-06,3.913100981487913e-06,0.024658333624293437,1.0148639452428476e-05,4.86110245312646e-11,2.4431607895651233e-10,2.132075889483956e-10,1.966946223126582e-11,1.0011204680754983e-09,8.323161487040962e-06,1.912853963712654e-05,1.987727551459176e-06,2.6533588840566783e-07,5.511286087868715e-07,1.4024666675638952e-07,9.239937223695853e-08,2.980341607768886e-07,1.731539516427291e-06,4.046577632165608e-09,3.304955516652549e-11,8.781397515150972e-06,7.591407613062701e-08,0.003303996241442749,1.4145261683217282e-08,5.998790159755149e-07,3.82361696747401e-07,1.1334026802637572e-06,3.083107796582059e-07,0.9998669464147185,0.9999313711663392,0.9996138942735406,0.999896112064102,3.172515065089372e-11,5.142677921703511e-09,1.9162427390458634e-08,4.4572754346933613e-07,6.793252810238782e-07,3.818742416441378e-07,7.033691651869937e-08,3.0510739361940357e-07,1.008166178294388e-05,8.329624985807006e-08,1.3802350579690848e-06,1.2001647433982468e-05,4.7106532980663434e-05,4.187238302218276e-06,1.4971114880308767e-05,2.386114635473938e-05,8.963780250651829e-09,1.7341663134613598e-10,2.010813529314856e-10,7.838682561697336e-08,1.419839802791173e-10,2.5170712960751797e-08,5.729277043847428e-08,6.197155553824592e-06,1.8283518930049342e-06,2.163221373995367e-08,2.698525839174895e-08,1.1222684763793028e-07,2.3337035708198434e-08,8.442848637792466e-06,0.0020838315874477354,2.2427407681855526e-05,0.00016654047436138927,2.892031661217727e-07
plant,object,0.0004835953894845125,5.5392492417833574e-05,3.8398083423243195e-05,8.565908015594379e-05,8.091595484646562e-06,6.189476610044197e-05,2.4228744613872615e-05,0.0006171197029901429,0.0008130423182271251,0.0010715243212866446,6.469330890168384e-06,1.2373475092635019e-05,5.593129637516429e-06,5.4904873738052715e-05,0.00016931308979368603,8.27089048654526e-05,0.1939671805635778,6.021959878565528e-05,5.0174386389484075e-09,4.978788976416945e-09,4.594138177120573e-09,1.377792123419956e-09,1.0707878661091255e-08,5.781712222365075e-06,1.5235860936903282e-05,2.4108711803623846e-06,3.3120734494670026e-07,7.894723807283333e-07,3.032524019414196e-07,1.9505393579398716e-07,3.1824258500050857e-07,1.5971498269860165e-06,3.600683814195505e-07,3.9161357442330245e-09,0.00019233948871685806,7.333615575108457e-07,0.017425858093781457,1.1080174625288568e-07,1.340513528163939e-06,7.171788452684285e-07,2.403256860701828e-06,1.0259485720558354e-06,0.9999869777997505,0.9999792642412454,0.9998946013817643,0.999952847964761,6.02118081157155e-11,4.750757205270842e-09,1.487626288400312e-08,7.049089389121385e-07,7.004999764147202e-07,4.448372276462629e-07,1.0769029452010704e-07,4.5618808088992313e-07,3.8722367587267065e-06,7.04955169697252e-08,6.398687403684888e-07,3.082906171588659e-05,8.421152114555619e-05,1.3866505190360113e-05,3.056880427182692e-05,3.7727001081069655e-05,1.5030848478414775e-08,4.544811929455958e-10,7.208311352107555e-10,1.118542237891933e-07,2.6087866853661224e-10,4.895082881539701e-08,5.6447275336301323e-08,9.959884693353607e-06,1.979225598175176e-06,2.8631288026154693e-09,2.955457729317242e-09,1.226826340700103e-08,2.700912515439057e-09,8.608637495124692e-05,0.01882970553266879,9.228045540191609e-05,0.000568602098745723,1.3393613457806636e-06
plantain,rgb,4.781369546257084e-22,8.78551404168071e-20,4.901802265680437e-19,2.1774515668093456e-13,1.863858589850507e-12,0.6800658241235548,0.8178095811815762,0.7738120976641821,5.638544744471263e-17,2.202667862473523e-18,2.3613534556368335e-18,6.133046556868424e-14,6.698082992560862e-10,5.978478954771756e-11,1.185158064901377e-09,1.5782951981625157e-10,5.035604949531409e-10,1.6430520290742115e-10,8.719952619143683e-12,1.7978425368271666e-11,3.203033739125681e-11,5.265105921612772e-11,3.092452368253364e-11,0.007722055274285147,0.007676211227059732,0.007500201935549522,0.012164611873828592,0.0173283530887679,0.008707073783629692,0.008503277916741216,0.008282823099517512,0.005945329252475972,0.010546057390586663,0.005115696425646387,0.00947706741271526,0.0005760318831144665,5.936687641693054e-05,0.24381102596877993,0.026010410703661276,0.18015459082056626,0.024471261172393722,0.023654944855012783,1.4550113400599688e-11,7.91710190436434e-08,1.4798484174674297e-07,1.6605455949505383e-05,2.640267802167491e-09,3.616789961284613e-09,1.4655336041932014e-09,0.005605572982652375,0.20701020193007558,0.28137916122806683,0.22333211297956093,0.5257237139903236,3.2321491559279315e-09,1.8091054587782518e-09,7.716134393581153e-12,6.268454508014577e-21,1.5878575626395074e-20,1.1872248660659702e-23,6.246716056183654e-22,1.0528977936689258e-22,0.05747858343491595,0.0022023824232052357,2.992864927357065e-05,4.712538360103251e-06,0.012840474434279568,0.44599576422541876,0.006878458002118761,0.5064173071991962,0.006216656315750893,3.091798618345371e-58,1.5308674202004613e-58,2.098619568748135e-59,1.29323690700492e-60,1.29457540710711e-16,5.000516144013383e-16,3.4006324160728743e-15,3.9781717897508966e-16,2.1339034430764526e-15
plantain,shape,0.051933260593693485,0.00012632658606614566,1.9657112495976085e-07,0.005522561449784231,0.012991669922815988,5.359351411265286e-06,5.739567641911628e-06,0.00014188607480324046,2.7389505909046594e-05,0.00022890293027743143,0.0004179039145642088,0.000332402873634351,0.9936098339184571,0.9999857360758561,8.992994107246969e-05,0.09642320986129126,5.713906156113713e-06,0.14679403305943908,0.8616210931068282,0.9273366784946385,0.9088089648863638,0.0195363985954441,0.0031819272254731616,3.34380938200315e-08,1.436954890222059e-08,7.599116828901092e-09,5.371175667429925e-08,4.545801700799281e-09,2.5751666206508057e-07,3.6893156019870075e-07,8.551256060670114e-07,5.394404667288575e-07,0.0016423138357363617,0.09333794392702148,1.1733082063547787e-05,0.004943768256288678,6.626049219224553e-08,0.07858068197208898,2.1039806730423302e-06,1.7258232555378916e-06,9.206558538162963e-07,1.7482175435003266e-08,1.4254689282959833e-06,9.96129340677393e-06,1.5288423167053623e-06,1.718453927438044e-07,0.005519226048180652,4.873879613755629e-07,8.98741644964045e-07,9.487467773518292e-08,3.2711996742704006e-08,8.031128359775211e-08,8.114315673101486e-08,9.03749514558362e-08,5.8889154887579275e-06,7.5715898312820795e-06,1.2493967826212587e-06,1.539809280875425e-08,1.7479858764832747e-08,2.223654988471132e-08,1.693195403416041e-07,1.2724522680572365e-07,5.5396468885560156e-05,0.0013941845168009709,5.987704533030901e-05,1.9142779615023727e-06,0.0002204183944345926,8.846517763377289e-06,9.078722121731001e-06,1.894167942011687e-07,2.0466002962669737e-07,0.0007861643204243468,0.00018118910069642448,1.535069275195367e-05,1.080974695905347e-06,1.6506024421963076e-05,3.1343175839183e-06,1.0536037093836045e-06,5.526353424555814e-05,6.55348637681898e-08
plantain,object,0.013651914492703511,0.00032960002548661275,1.1659507543150552e-07,0.03991799807820144,0.3854925870554216,0.0031410810094470725,2.304964114050573e-05,0.0015512724037374578,4.281382225754828e-05,0.0001691550025770993,0.0003716710605204056,0.0003298102383027906,0.9996171105519116,0.9999770679516737,0.039855804508356234,0.891850338001556,0.0012938707294165496,0.93876253578625,0.9576924904826041,0.9886952074921099,0.9776846304872515,0.4621493941160924,0.002933748790368092,1.692384570709687e-06,1.0179878615152e-06,6.302864204367068e-07,2.439775776884978e-06,1.5173517957099477e-07,7.75941991896133e-06,1.4382634494018907e-05,0.00014589883760447001,4.234326345107065e-05,0.3007072977680411,0.881673575393933,0.001659197911129011,0.11191220189353304,6.063150089545108e-06,0.9467991615373744,9.379331534346893e-06,7.264846763231704e-06,5.447402712645065e-06,4.128644495270542e-06,1.9069811363309936e-05,8.364148392076255e-05,7.85386368926233e-06,9.835624721157732e-06,0.04847724683535603,1.457021399578963e-05,1.814312520704792e-05,1.558860512958946e-06,4.2957246205130377e-07,8.005242453194664e-07,1.0232370682722108e-06,2.3213416526270623e-06,0.00020241059040705697,0.00012670497402862078,2.735019464147733e-05,3.154906960918713e-08,5.5372541650390534e-08,3.414823711008473e-08,1.4473339829136238e-07,1.1912486277171192e-07,0.0008436382999547498,0.0075752028318219,0.0008662546690050395,4.914517583531955e-05,0.01725791658477758,0.0009309823422342219,0.0009041726656182567,1.7629387708797667e-05,1.84365274457494e-05,0.0010158709645159112,0.0003397885545637447,1.634594413767371e-05,2.1495099872377086e-06,1.3986052673500078e-05,0.0003654769266752606,7.080427003880799e-07,0.006439238436831369,9.645543187861948e-08
plastic,rgb,0.23391078649964495,0.30400710088961097,0.23690816346452162,0.16200806560922326,0.21217356601634807,0.0073226097748247424,0.00805774802622015,0.007815869940541053,0.0037638182524967283,0.0033217111432353747,0.0033051128122885518,0.0037991214722808636,0.002236871545345148,0.0021238462441903827,0.0023410527385688234,0.0022468471692176973,0.002641256025541055,0.002782154532459097,0.003446465595816308,0.0034606505199833368,0.0034739676724008057,0.0034868407827591623,0.0034211052259446296,0.29138690950248597,0.28723456584950785,0.28781491850191704,0.2664605873627231,0.2719803513689721,0.29275392566799974,0.29332010521035556,0.28967220553767165,0.299852508393382,0.04372093502974349,0.03568333138225493,0.03199842862577236,0.02155424840792896,0.017065438465471924,0.16756174205608929,0.22570091980573082,0.1677219572824314,0.2217976078159306,0.22274803652896152,0.004301830462769896,0.004630238048425841,0.004620182425242678,0.005217893260461949,0.2911150488280498,0.27537268641199525,0.28728371771679695,0.4403270000412638,0.28467005610832236,0.27361336133651243,0.30692400480538634,0.2495129031075028,0.06588143776511421,0.034108848113950804,0.11235597974546158,0.001709069736877195,0.0016603098555727312,0.0016335088054829278,0.0016617154688584887,0.0017807417261009738,0.011018409783142124,0.01760820256634473,0.025442546394934987,0.03239998405541411,0.26831328235116,0.1494391370515215,0.2777965491677563,0.1405899211056893,0.2711765673408592,0.41420188865171764,0.41136721916093333,0.46400071874437676,0.47304348919335854,0.24871748130249735,0.24324984382561912,0.21888339844262553,0.17375011599522977,0.19231938058656708
plastic,shape,0.9752846197193069,0.9594102685507072,0.8756478930017874,0.6275565845439899,0.9626141034719231,0.4510240392114387,2.1637260665824472e-05,0.0001083592277650214,6.3956054939443246e-06,8.34004170657305e-06,0.006699033007662702,2.4757849562136834e-09,5.707577762179402e-07,3.097423089303236e-13,0.9999676036833911,8.490369445751082e-05,0.0008206303190689652,4.5802059914292053e-07,2.140202491364913e-09,1.1533928213315725e-06,3.556397048972687e-07,0.00011046412506034685,2.91565696552354e-05,9.89304009297091e-06,4.008561374415006e-05,0.00011266525094171681,0.0005268783492673307,0.0005373103647842215,0.05020109433770289,0.11144826478864091,0.07111157675507074,7.426086812310612e-06,3.880938635279775e-06,6.096043157519411e-06,0.0008277896366737046,3.580363263597855e-06,6.160624116415462e-06,1.769965454475604e-06,0.00012155874304193084,8.836317546800478e-05,2.773556351042907e-05,0.010733249484716054,0.006207945921483398,3.4858766973661316e-05,0.00010453075767761278,0.0002885416430717258,1.0277916718259907e-07,1.7014911814770847e-05,6.436252594407977e-05,0.007572180643722681,0.00011527869415344768,1.1451597301476147e-05,0.00017974512524477327,2.4496306778530117e-05,3.1714466075350554e-07,5.329562881587265e-07,4.0464658797277814e-06,4.6353889275884625e-06,1.8261443716125517e-06,0.0001437528994179865,1.307147919447622e-05,5.272268290230742e-06,1.9665209805231553e-07,1.8928470926995045e-09,6.350362258357028e-07,2.1826735814014526e-06,0.0002595953661187503,0.0017600711638775983,6.416843857882718e-06,0.002089783175140743,0.002971253803779084,4.951096349969953e-09,3.0556443535612355e-08,7.666441554389804e-08,7.009120561934698e-05,2.4578291784392882e-05,0.48589844330591775,1.6067413486682923e-06,1.3992919980020832e-07,0.00013574636983054177
plastic,object,0.9111369286959603,0.14988010769497176,0.14234193296019362,0.010275743443366353,0.0737301006855586,0.0004425642433930425,6.864821618625985e-08,6.785877980626876e-06,2.340745780873849e-06,4.6259770919000916e-07,8.915947586313921e-05,1.0435259607081526e-09,8.250941336090449e-08,2.3056330513329077e-12,0.9412928559113531,4.141744573101781e-07,0.00016990634808937324,6.147490478992454e-10,2.075249720345297e-09,9.901301193237061e-09,7.035340473466349e-09,1.9919473686741745e-06,6.034928170183067e-09,1.1314715239326087e-06,3.394178438679865e-06,5.643878350358099e-06,5.460504982946809e-06,1.8575880529381055e-05,0.00054322893330137,0.0006912403038131567,0.0008501332688809339,6.5979232950930435e-06,8.378193270548229e-06,4.4125657336652885e-06,0.000947066719959861,1.1075154011255964e-08,2.0536677321312333e-05,3.4297892754265415e-08,6.806234413999387e-05,0.0001818092263006064,1.1170087758814021e-05,0.00046273624689290423,0.011166610270512325,1.285947952283111e-05,7.88125319690481e-05,2.245178069090111e-05,4.0522662893487534e-10,2.2546831215868154e-06,1.594394621178326e-05,0.00015986777602568054,3.21491892448745e-06,4.3492340983117057e-07,2.971601574332632e-06,8.034629535072242e-07,1.7563170140375972e-08,1.1498766634297071e-08,1.0531647422613183e-07,5.027259215572318e-08,2.9915783110144215e-08,2.4040045464294937e-07,1.0942574200194884e-07,9.521265014419354e-09,3.9770419922808125e-09,1.6585017186507473e-11,4.01630274809565e-09,1.1083571092139171e-07,2.5620302203787653e-06,1.497757220859573e-06,2.4840591974474785e-07,1.8258221196926065e-05,0.00010605058658827347,1.763531339870168e-09,2.8458140147731996e-08,1.1407805265225122e-06,5.381027371294687e-05,7.378047717998634e-07,0.0623511128252196,6.233368214993584e-06,1.1969736839830235e-08,5.27833507245927e-06
plum,rgb,9.414253561155457e-10,6.984028803908577e-10,1.9051147627869054e-09,2.9312912863082856e-08,1.8706756413261136e-08,0.3479035098438537,0.3413749456685228,0.3834904449300277,0.008293432934543052,0.013012414323308016,0.01343990721752169,0.014042557093581124,0.8685523761774079,0.9002065435009053,0.9290089469717474,0.9403533573439363,0.9711983270686172,0.9788549938399941,0.03915427666631319,0.04154077918969332,0.043484412132267926,0.04518476503652211,0.04714395037825364,0.0013392930857686418,0.00145792665056393,0.0014535256230964856,0.0018722669719560647,0.001461253697261788,0.0012455620988791425,0.0012426358121883489,0.0013501151246673592,0.0012482625984795695,6.0293770194649445e-05,8.947383785430108e-05,0.00013969446059042265,0.00026116298960519163,0.00037271932583767003,0.005454334633955684,0.003354402230496925,0.0062654584224576,0.0037299465551617465,0.003697264525716229,0.012919338067503531,0.027128492077857533,0.030208302609598447,0.0369154321258466,0.036193127130318026,0.04274682174176282,0.04144961033609966,1.4361609457117796e-06,8.968487698347698e-06,1.1564337990876258e-05,1.3190849742552727e-05,2.5033530323802256e-05,0.7314231354322596,0.9132901563965466,0.5950771877631972,0.661831442810859,0.8103986641061004,0.8790694208827923,0.9357504588444489,0.9720056542294607,0.8259115463872794,0.8443632651164991,0.8535851719901388,0.8294073257792621,0.0017670996595256468,0.006307090955213392,0.0018287039165732534,0.0074336378066518025,0.0021580365867832243,0.7129895168455819,0.7158017290198996,0.6458726059145224,0.6304484047753662,3.1962867203346618e-09,4.061884766149711e-09,7.1276210007917055e-09,1.0719797076787968e-08,9.800977916666916e-09
plum,shape,3.812479033349059e-06,2.5015922522417747e-05,4.0473323076111635e-13,2.851034757823382e-05,2.8842642023979024e-05,7.114899030561149e-14,0.1861183406328958,0.9903786826809888,6.335367363784602e-10,0.03278103768611571,1.130114968563834e-08,0.001582718535209353,1.4655041905808513e-06,3.8681169677493664e-07,1.6477478283315876e-11,4.3885793629267136e-13,6.7544577956423495e-18,1.5847354102113394e-12,9.314104664700657e-10,4.224165888846511e-12,1.4749563745870025e-11,1.3917579583660753e-09,5.119761045388062e-08,6.909305943445255e-08,9.869225582695793e-06,1.3853461202465987e-07,2.9321477664154223e-06,3.432566409063757e-08,2.5813679994256433e-07,1.1995689675703762e-06,2.1728352477822973e-08,5.1884757357034766e-08,2.010324674888932e-10,6.680481989324764e-09,4.128944027233001e-19,6.904453373295413e-11,6.433438427954573e-14,1.3028033463473054e-09,9.921643696787365e-08,3.267618338650063e-05,8.403293050356105e-08,2.3412852328963244e-15,1.2638072526904256e-09,1.3310794763740051e-08,1.661419118553601e-08,4.015841450111299e-10,1.3403599581825349e-06,0.019058075344895026,0.009775552246336739,0.002015096127714593,0.00045751501260065595,9.777256610630216e-07,3.419134763365764e-06,0.27309132036761147,0.707354695279778,0.002225759198069471,0.7200482412027086,0.9992316210212027,0.9989407330190083,0.27439946587919944,0.0024354560619848278,0.9999872134709895,0.002237386687054817,1.4290654291934831e-06,3.6303251829554535e-06,0.14230004621627107,1.4269612325603231e-06,0.00037252163416621743,3.0686408708877e-08,3.24735216269544e-05,0.00010155553962355076,0.030956381086621073,0.021363485375742623,0.9989560727531799,0.9974983325528575,8.331378952070778e-05,2.359920073564843e-05,3.1895367805985834e-10,1.956789070479177e-07,1.3310982619914275e-06
plum,object,3.3488785478113605e-10,7.326720637881616e-12,5.0757145102051864e-15,1.0448515159725726e-10,2.627993290368131e-08,5.0661753208286425e-08,0.1403089772253982,0.7554819513762727,2.7373760212617937e-07,0.006185121703842365,6.747333632121034e-09,4.6008593592717355e-05,0.0025367459310610563,0.0023726595320119163,2.2910838096632014e-08,2.423113523891543e-09,5.096305177930883e-12,3.858523516303591e-08,0.0003832018418406517,5.446942189227161e-07,1.1966841489140735e-06,1.2061441932822374e-05,8.703424568615204e-07,3.8399566667204603e-10,2.1628579906151263e-09,1.2878967752319186e-10,5.975163509614131e-09,9.556597271882515e-12,2.271669684274611e-12,1.3059424476486965e-11,1.1140596264475875e-10,1.1224671725874751e-08,5.200239060831767e-09,1.5679916343676286e-07,2.7497994580306918e-14,6.3466762458461236e-12,1.0088665123515726e-10,1.2787263398147779e-08,8.820001124543048e-13,8.97094776379966e-10,6.980265150995544e-13,3.1161586084323893e-14,2.744936356460927e-08,8.178500280149642e-08,4.310839989298456e-10,1.7427252264991486e-10,8.235102812847775e-08,2.479109693703159e-05,0.00013531282749311145,6.321108891888497e-06,1.8954523380316674e-05,6.766545423515891e-06,6.935037858020549e-07,9.244333876694986e-05,0.5726452739818931,0.018992401353331686,0.48890136150844493,0.9999501130327709,0.9999961638906187,0.9998752708133192,0.9990397096386571,0.9999993834897971,0.0009069747704420065,0.00017414958041170008,4.5613290173038286e-05,0.09159596509602873,5.895713330850898e-09,1.80075437092197e-08,4.768467807011188e-11,6.610862326621827e-08,2.6041832294200402e-08,0.9390506319799683,0.9917837801110292,0.9999964297231894,0.9999997612073017,4.437010607051704e-12,3.256329870908902e-10,3.7956858066348154e-13,3.8240578537952995e-12,2.3003428119542743e-11
plumb,rgb,1.3504536893873332e-35,1.7252136761601546e-35,3.499013637108135e-34,8.48264066906433e-30,4.525865573657096e-30,5.773727993589986e-05,7.18094495212679e-05,0.0001302964686794629,6.301245975701461e-14,2.0221580865490116e-13,2.2726139681306822e-13,8.258149568743816e-13,0.006549198091734413,0.01565078645692197,0.09830796737892399,0.14696197679608672,0.8480932105308333,0.9531100177581252,5.092519435334923e-11,6.878193743263217e-11,8.708441620795261e-11,1.0641497274700152e-10,1.1518115478402831e-10,3.810342523292693e-10,4.987667895143652e-10,4.961859907784961e-10,1.0050861912854849e-09,4.290703489285367e-10,2.9599525346460117e-10,2.9513266127161173e-10,3.8570005275488195e-10,3.2032288800374366e-10,4.551433941011222e-18,1.0788848116933946e-17,4.542886569999311e-17,1.29696114768722e-16,2.198163526251043e-16,1.4534813294809656e-08,5.373845262950295e-09,2.429838332595393e-08,7.562208187411008e-09,7.407114295087023e-09,1.2549485588035863e-12,5.257599287494512e-11,8.36727064642594e-11,3.6902759421186004e-10,5.0323105943933204e-05,8.03077255466331e-05,7.882659373348289e-05,8.49866016113005e-21,1.8360252982146763e-18,4.2993354403696486e-18,1.1118774227682555e-17,6.348479019561799e-17,0.8283424115139811,0.9915192515554351,0.6103760791545915,4.647342207868958e-06,9.275457008034911e-05,0.00041240821379482496,0.008284170138128976,0.2038344868225408,0.400809050300398,0.7765981610123144,0.9088357957556465,0.8987746033581455,8.292937396291613e-10,1.8429901796569945e-08,1.0385908414925186e-09,2.890588844189824e-08,1.7769199934352654e-09,0.46791451492788044,0.46043987228658945,0.2832122229038041,0.21779817415089056,4.5848690974709804e-33,1.1674581779957813e-32,7.877080204474653e-32,1.4318616737018184e-31,1.6304719005556117e-31
plumb,shape,1.7771688062571525e-05,0.00013476078763099392,1.9890568234276004e-09,9.535716512863662e-06,7.0556954499362805e-06,1.6026248131576995e-07,0.0002199946400960287,0.9316000559972832,5.630810253083334e-09,2.823217017877987e-07,1.5310272424349209e-06,5.7355528479934756e-05,4.059883620402148e-05,7.839923088161846e-06,2.0637819506458924e-07,9.097897437819729e-05,3.5376521602160345e-07,1.4649033647332259e-06,1.38756287936603e-05,8.769937917035295e-05,2.9962171490779214e-05,2.4091773949915607e-05,0.0008548362611711166,5.641677250469577e-09,1.9204226817969576e-08,3.395270353424006e-08,2.4056915238370564e-07,1.3367728857168372e-08,1.4391767669611835e-06,1.2377176080968139e-05,0.00010394072206974514,2.13420343288804e-06,3.6252679953644735e-06,1.1623220743594972e-05,2.967631054134338e-06,6.5413460935595955e-06,3.108484376761928e-08,4.1783609964383856e-07,1.6494626817935749e-06,0.0001788296347737646,1.2678622190856499e-06,1.1503205791316005e-05,9.692686465532126e-08,6.461544609886294e-07,1.3994618311780437e-07,6.918033284248353e-07,0.05916284950635127,0.9418139342806581,0.9601613513986832,4.200677284093827e-05,3.3383332298563232e-06,8.942284173786678e-06,9.115766363471491e-07,3.3518774611710955e-06,0.9888753608433656,0.9118917343263405,0.3881353496579767,5.976446901754418e-06,1.267941031947136e-06,2.3280104880857655e-07,6.193921613490287e-06,2.8351791821919784e-07,0.7946885836406761,0.11636839048677572,0.7988435654647658,0.2740023251545154,0.40197545124467216,0.004971354962422129,3.5548359658471322e-06,7.471186471424773e-06,0.00031170961985242716,0.857044893917859,0.9955930883468138,0.9978245843463891,0.9934284229608599,3.5990471751707464e-09,9.506374788176657e-09,7.512054341695184e-07,2.4712548991619055e-07,2.6559630478435584e-06
plumb,object,2.0860309269103826e-05,7.669442486183325e-05,1.92786418535343e-09,8.089913935111784e-06,6.308653061449011e-06,1.5019715270069708e-06,0.001253257287429869,0.9037448054504397,7.004422485103463e-08,2.1744627317754516e-06,4.743865360084829e-06,0.00016305239131957162,0.0003902564834405495,0.00032684864391014675,2.7191776816588023e-06,0.0018694700891156875,6.20641781447635e-06,0.00010361052671281389,0.0001340260351833394,0.0015234841120824346,0.0005884091012421659,0.0002727597994774247,0.009617915017872672,3.736766389382849e-08,6.694003592525269e-08,9.145473909487355e-08,6.113501213202996e-07,7.360119849684741e-08,7.484418644761367e-07,7.27508637854268e-06,0.0003358110343079989,1.4151434454999404e-05,6.315431911717774e-06,2.4462261512710088e-05,1.2104801197836816e-05,5.512671729445438e-05,4.3081409284489996e-07,3.6461899002814586e-06,5.166901653343967e-06,0.0002603972094573844,3.860086297254896e-06,3.515081666083378e-05,8.153858786997207e-07,1.2496440624329477e-05,2.0396503695142506e-06,1.503972149559767e-05,0.15791060960759043,0.9034612588945223,0.9295120821155921,4.6879998247085094e-05,6.135912887045503e-06,1.9176087267795787e-05,2.6380620761588444e-06,7.504515498596678e-06,0.9921275398096197,0.9610884964409657,0.6178540549486046,8.627682782156928e-05,4.9925625357217054e-05,1.0875254913165751e-05,0.00015033979192402875,2.330687881005582e-05,0.9003455145110262,0.44840613140283425,0.9076229066184981,0.6043203439722372,0.2438918246298848,0.008230023785633861,1.843794434466166e-05,2.2756393950501778e-05,0.0002978988380856812,0.9718988128549624,0.9981802167810909,0.9986209836687461,0.9975438771439552,1.157176562167623e-08,1.652194247205969e-08,5.415098304960516e-07,9.602033127255706e-07,2.6553407734044724e-06
pomegranate,rgb,1.8318622687111964e-33,5.204978422211999e-37,4.872760372719803e-35,1.7317441386844598e-34,3.5578147954300168e-37,6.180858279244957e-17,1.0173372298917813e-17,2.051047915070351e-17,9.151656638854352e-05,0.004326541181468543,0.004563562772877212,2.3479128245692806e-06,0.0012197945885615508,0.011662640939633515,0.0007111965974900706,0.004354498286423649,0.0003670831623867044,0.000394932339343001,1.1773486006273317e-06,7.73646294762123e-07,5.484083940148242e-07,4.0531746098361143e-07,7.338403832729182e-07,4.3750277817366184e-42,6.1707999256231e-42,5.992387490153832e-42,2.4479341367783856e-41,1.1534922070725476e-41,3.559710107230799e-42,3.4641564013314003e-42,4.76083262046604e-42,2.7133734733682634e-42,2.0813435748043796e-29,8.100578482743619e-28,3.784370650410255e-27,8.549388575971059e-24,1.112582287607618e-21,3.5350060790470184e-38,5.28342834507487e-40,4.687189487486252e-38,8.049187319903348e-40,7.545427240615936e-40,1.837622226139745e-08,8.883154736175804e-11,6.950079242958668e-11,1.0222528064474956e-12,1.3239899336940971e-37,3.7419708370281704e-37,2.609130198142618e-37,7.175438093180784e-48,4.4482196656261443e-44,9.113106154633821e-44,1.1694433312975314e-44,4.911914002131456e-43,1.3539138205174387e-25,8.247623710323734e-21,6.225172800251524e-28,0.9999695597034997,0.9999793038821235,0.9999997785664678,0.9999983633097451,0.9999990427919742,4.807079041196538e-18,3.7329530472854234e-20,1.9769814517988352e-21,1.4133021194403157e-22,2.0021699674448894e-41,1.6214812688736692e-37,1.4665168771238852e-41,4.346992274761713e-37,2.7620276459881087e-41,8.169811352783479e-13,1.4350410295655938e-12,1.665971998442962e-13,4.438244227630255e-13,1.2382780135260538e-36,1.037292804346277e-36,3.608093542609459e-36,9.08818915736393e-34,5.788196478904233e-35
