Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_3,1-banana/banana_3,0-cabbage/cabbage_2,1-cabbage/cabbage_2,2-cabbage/cabbage_2,3-cabbage/cabbage_2,4-cabbage/cabbage_2,0-carrot/carrot_4,1-carrot/carrot_4,2-carrot/carrot_4,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_2,1-cube/cube_2,2-cube/cube_2,3-cube/cube_2,4-cube/cube_2,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_2,1-cucumber/cucumber_2,2-cucumber/cucumber_2,3-cucumber/cucumber_2,0-cylinder/cylinder_2,1-cylinder/cylinder_2,2-cylinder/cylinder_2,3-cylinder/cylinder_2,4-cylinder/cylinder_2,0-eggplant/eggplant_3,1-eggplant/eggplant_3,2-eggplant/eggplant_3,3-eggplant/eggplant_3,4-eggplant/eggplant_3,0-lemon/lemon_2,1-lemon/lemon_2,2-lemon/lemon_2,3-lemon/lemon_2,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_3,1-orange/orange_3,2-orange/orange_3,3-orange/orange_3,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_1,1-semicylinder/semicylinder_1,2-semicylinder/semicylinder_1,3-semicylinder/semicylinder_1,4-semicylinder/semicylinder_1,0-tomato/tomato_2,1-tomato/tomato_2,2-tomato/tomato_2,3-tomato/tomato_2,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
lemon,rgb,2.8099637790549505e-65,1.6360155382838586e-61,1.256792193668392e-63,2.5191628174844742e-64,7.319179599406613e-60,3.73866787254452e-07,0.0012651860179500622,1.6570990733350168e-52,4.656556232964671e-50,2.774493084636183e-43,1.1163818660080136e-36,1.2688564115160303e-41,1.8062395241991721e-22,4.387370070365832e-22,2.5431242156154084e-22,1.089097568119467e-28,2.027332243726021e-28,1.1828051708067395e-28,2.7446840775420144e-28,6.936191062507886e-53,5.1602837280720395e-52,6.95183199564707e-51,4.090289623566707e-46,1.1151476528087652e-47,0.05371284905522487,0.047858139288700134,0.04801693179450403,0.05942961913712619,0.05546666608867589,3.5729782624803476e-29,1.5184663747313637e-27,4.177210045850687e-28,5.899223599417318e-26,3.3305560833608544e-49,1.705193039416912e-48,3.073555436347695e-51,1.1024399872768475e-49,2.0702717440437147e-50,3.197786904384331e-38,8.744797397615799e-38,6.104284513201003e-38,6.043555127629649e-32,1.3640043257439547e-26,0.9711167571927222,0.9673920326247117,0.9675700121805806,0.9623638357702667,1.7656837221057956e-16,1.0994259755653263e-15,3.510994133363565e-12,1.8969003683343193e-11,0.6451871965761796,0.16951507049310807,0.8241841376707288,0.8336457377336545,7.042226605350271e-39,1.8497460914838116e-36,2.1913056009018533e-38,1.7100895698292884e-34,2.1949732373155543e-32,3.4490160155767305e-18,1.5167797062903793e-18,5.6283325202111805e-21,6.209029674717497e-21,2.3520725419816387e-182,6.753379862225831e-181,4.8277161205844876e-175,4.433462495216209e-174,1.8139156386589183e-163,2.29540935784062e-26,3.725845542305619e-33,5.143273658930177e-34,4.56704047743794e-36,2.1689002109212566e-54,2.655777897601389e-53,8.426557794244216e-52,1.205861786378683e-53,2.9445749035652586e-52
lemon,shape,4.46819126427096e-19,1.5935530129967207e-21,4.024612329584903e-14,1.2064624898385017e-19,1.1417629152056916e-11,3.237930905019722e-17,1.900828277074463e-16,7.80227341380829e-31,6.279594907403398e-30,1.2946238812399627e-26,2.1324897062476354e-14,4.969316615911723e-15,2.649786944916056e-23,8.38804601931008e-20,1.4783575994949887e-14,6.980783558671544e-10,1.255992429897378e-08,3.541981630035858e-08,7.411777712405175e-10,9.709357341587852e-14,1.487103752452039e-17,1.894796074587103e-16,9.295083319866408e-16,1.6121369481870664e-05,1.7378814336880495e-12,1.0522286375229701e-11,1.414529731978273e-10,3.1854780343259728e-09,2.8718858898191678e-09,6.69621622342068e-14,3.238271510810444e-16,9.298084631457723e-11,9.560193860742615e-12,0.00012786066957922216,7.835136458593688e-07,1.6172957725217016e-09,4.145674535445814e-05,2.710069067623517e-05,5.247107548088883e-19,5.718011787423957e-13,2.3586763399571603e-11,4.352822136350201e-09,1.1682955789725802e-07,0.9784821773672205,0.8215821739280817,0.9927672715130803,0.13869665706153925,3.3069378058326744e-10,1.3117330741154405e-08,9.302819910681325e-13,1.853822816834514e-12,0.9999746628056209,0.8605395055548547,0.6513608752225681,0.9990375020855533,1.0102816007768243e-14,7.208212819268694e-15,1.787954085315392e-15,1.770308477503302e-13,7.627315633104158e-11,0.9339828212361398,6.230858418513769e-10,0.00017983645941960113,0.028274802624520225,6.98734341808717e-14,1.4704176752229963e-11,7.310426369738619e-06,1.2588863554935122e-05,1.0740785825852882e-06,8.751238464098088e-09,0.34642905552749775,0.9999994134685767,0.0003925181067904564,1.3861975603849059e-09,1.3288432057151046e-16,1.2095901580617087e-08,3.081278587770008e-13,0.00017975258607225606
lemon,object,1.1864419528563747e-30,5.789699999962001e-29,1.814654447625922e-25,2.450681272950728e-26,4.1525299069219226e-20,7.419644727438168e-18,1.6262154873600586e-12,1.2719695378926285e-33,4.8519568038639264e-33,1.8944613517764755e-29,7.402281025551831e-22,6.5341960876423486e-24,2.2282954679466637e-23,1.8446430027160665e-22,1.3188661982509493e-20,3.8133351104733965e-16,1.7534880284239787e-14,1.607901329310835e-13,2.529484584205106e-16,1.4928443538159326e-12,1.1588823727898326e-16,1.6105213252406264e-15,2.6594249586643027e-15,3.5931777274132178e-06,9.293958642804312e-12,8.989225636993184e-10,4.633656887834114e-08,1.2816225422090806e-05,8.850310034289725e-06,4.3506887447897275e-14,2.7226367319751324e-15,3.128165425637499e-10,3.6861507657798726e-09,8.818559660050882e-17,1.2750007906704712e-17,5.1061390642463476e-17,1.481716795159447e-13,8.740544297843803e-14,6.855763463681048e-24,5.380542999565498e-20,6.986704183757471e-19,3.378074091751927e-15,2.473307773898601e-13,0.9996756854234277,0.9986341434750656,0.9969055659747303,0.9909563987097715,1.7069313083019264e-08,2.9317937330526707e-06,8.228643215868601e-11,2.1989013399086082e-09,0.8805332944597644,0.0045763840205477625,0.9373320767264424,0.9299162151093298,2.0501075920051122e-23,1.2500848443743244e-23,1.238361462818308e-25,2.2388442980939058e-23,2.50267888163396e-21,4.637847940883569e-07,2.4177176041947992e-11,4.964701374073205e-08,5.508514161468569e-10,1.7553542029511035e-23,7.408350649363226e-20,5.363021674483536e-19,1.3362247775049624e-17,1.471420576527362e-18,2.426748414671138e-07,2.677718164788406e-07,0.007678041410800058,1.341798713715459e-06,1.6720886823390035e-12,1.4655379256728972e-14,7.54173148273871e-13,2.03974828772269e-12,4.503934789261702e-09
lime,rgb,2.8072389189702767e-123,2.841246241839552e-119,1.2083174640677872e-121,2.425091803450864e-122,2.9563996507334374e-117,3.543424811543614e-15,1.0742523612391199e-11,1.3079626439525977e-46,1.309895658978405e-44,2.7746321332007106e-37,9.519957637244515e-33,3.038491532861562e-45,7.3659215179272656e-37,4.4760983656233844e-38,1.901643671370481e-38,1.4151286656475596e-29,2.3573168457464904e-29,8.855514975805812e-30,1.8217185049289997e-29,5.752740292587946e-11,1.554210477651153e-11,5.02027784409611e-11,1.2596066943802366e-09,3.5151170890166874e-12,0.003026098792666809,0.0031476116446391986,0.0031162123949596966,0.0022686956137923397,0.002317002451146314,6.348344742988734e-12,7.873437504246446e-11,7.44899007454049e-12,1.7889631740842597e-09,1.6200783974057682e-104,8.730687972816049e-104,5.738962880007469e-107,3.4050529045067774e-105,3.4950526239441093e-106,2.0679288220551178e-34,7.291725113574577e-35,2.3448341383379104e-36,1.5618250718045596e-31,3.432769349054371e-27,1.1155914711397644e-13,1.845991486868458e-14,1.6125055659168642e-14,1.6955439207300835e-15,0.999755078786354,0.9999837149918054,0.9988576378023504,0.9973282955207625,8.711393347901641e-25,5.664237264267353e-28,4.7360030133733665e-26,3.646175022049037e-26,4.0003467155111607e-53,3.1055118446131786e-53,3.069385445329187e-58,3.2213773373168447e-56,8.71366234746653e-58,1.3248907798260937e-46,7.595258928880105e-48,2.691663011972287e-51,2.9328314585111077e-51,3.765190497592672e-119,8.961887280708575e-119,8.235407633291069e-114,9.815371287406478e-116,8.94112143334504e-110,1.0494072578405311e-75,6.108568411850911e-85,4.570993384926472e-86,1.1183667230229031e-88,3.969846934142646e-14,1.482148035119482e-13,3.16660943714445e-13,7.902745810134773e-16,2.6989688800871435e-14
lime,shape,2.1089926998827388e-05,0.011204825599218236,0.00011678641485676627,2.6047439868911245e-08,4.6198240216927364e-05,1.8138722376405553e-15,1.6049754765108442e-06,1.6768340128017022e-06,1.1187516886187096e-05,4.6144850689780314e-08,5.5522663231973615e-05,4.404127975939708e-07,1.1804361748096677e-14,1.3507747969435443e-12,1.0479323766701566e-08,3.172086763796404e-05,0.003496368616121055,0.00017105391258332545,0.001107871939435446,0.04422295913239912,6.139167239526544e-08,0.0008679409403260069,0.00010378139483332112,2.5749455889665915e-06,0.0014782660427739064,2.697128171035247e-09,1.343543058245865e-09,0.000405563412041779,0.0014330246329910974,3.330529436039948e-06,1.6360271267076826e-09,3.7709789114052517e-14,1.9678991570924086e-09,2.6771575250497414e-08,4.863004589002048e-08,8.384077681023042e-05,5.584895349693918e-08,3.856922514121804e-06,1.119134252236819e-16,2.5074430377755343e-15,1.7713374977312541e-13,1.0250240920987967e-18,3.342057758850248e-16,5.616817248735728e-05,2.68174766850392e-05,0.00012763830877397857,0.00011594414707333097,0.9845407607983465,0.9999972819478904,0.9467439531935193,0.9992003063700021,0.0005603227777881112,0.40305702616054406,0.00017557705684522818,0.06627709604850421,6.552816460388173e-06,0.0012143327959309254,0.5076123552522591,0.6000185098159624,8.352879087088647e-05,1.6124039878969846e-06,4.274812295880303e-08,4.154501456955454e-06,3.848763909596581e-06,1.4853013236889124e-07,0.012009564650309203,1.954889729245915e-08,1.341959396215545e-09,2.5471063877083785e-07,8.782064096802012e-07,1.5739287740312153e-06,4.292617978812553e-06,9.264761086048454e-07,2.7544206695940194e-07,4.1489386335861554e-10,3.787935784853863e-05,7.390996311050438e-12,6.548311504855618e-06
lime,object,2.214787916905588e-09,6.188666072193833e-09,1.5058847243299057e-08,2.0809984389719012e-11,5.290054489264026e-10,1.4779429443625076e-10,2.037469742005505e-08,7.410532793067721e-07,8.004909146847696e-07,1.0021823672351374e-06,3.952314026795051e-07,2.085956859755989e-09,2.9825505447994454e-14,5.4312032012194355e-14,1.0590947567645186e-11,2.3549387381038237e-10,7.920208713735496e-10,1.3419943769121851e-09,4.761676526098457e-06,0.9931430877183706,0.4854584643953599,0.43868935294527345,0.15330771372819757,0.0016145061719216563,0.11240262776646845,6.383147641495167e-05,5.710416256248586e-05,0.021485618603201577,0.9160832909594502,1.61646767623245e-08,2.455515866885501e-09,2.734021570417622e-10,7.626014275657626e-05,1.0271271599756157e-11,6.336523961025006e-12,5.672529311693154e-11,8.35513941126841e-11,1.2279359723244487e-09,1.576429245969372e-11,3.5662941675504786e-12,7.994972245293988e-12,1.3070531422467109e-11,1.0142346120831813e-10,0.012583388543701128,0.007713283686958629,0.09253342643145282,0.0785011394949356,0.9999236612645629,0.9999979720210597,0.9998312433985,0.9999781349379646,0.007892891424581626,0.2001870904305524,0.0654352303318088,0.22311565461558536,6.597888489727943e-05,0.0010455253837948172,0.00014177710108994926,6.822460837249277e-05,0.00019402719393751887,1.9371072705138165e-08,3.899241651868745e-09,1.2105283909442828e-07,1.3294643794054039e-08,1.027631595319749e-12,1.6327967629141657e-12,4.1952466434487336e-12,1.7532201226587444e-13,9.881390459107084e-13,2.403235211561402e-08,2.6841399855036935e-09,1.9579113837930005e-06,8.682135358492192e-07,0.0001519333239620556,5.095224779731799e-06,4.858055121421955e-07,2.3111927574853788e-08,7.065858861289618e-06
long,rgb,3.100111982590385e-48,1.1288467794577424e-49,1.5893274121017735e-51,3.702461079710966e-54,4.71215976815774e-52,0.016829069004299195,7.267286753636803e-05,8.354946503257666e-09,4.7314321068604774e-08,1.1814564440669957e-06,7.484110529006133e-05,0.00042311212803311575,0.9376372523532612,0.9480470391311809,0.9456552423928329,0.019541724314366547,0.02131396815314227,0.02289700587729811,0.02553512388487108,5.824260305192479e-30,1.5132167717082692e-28,4.429080416666494e-28,2.0689820499386406e-25,3.855271074890049e-24,1.5069505001730223e-18,4.473074405328572e-19,4.3306676577916843e-19,5.355124104633797e-19,2.991076338754171e-19,3.262067222983229e-11,4.3071012842121836e-11,1.1832211003893227e-10,2.997824975416102e-11,6.414254679652206e-36,3.516424174552378e-36,2.1138127180719597e-37,7.410925818433752e-37,3.2950693262181674e-38,4.605438395479414e-05,9.922195711898161e-05,0.000215763365281084,0.0037528555931484555,0.02334102918234113,6.802275070001691e-19,3.3372960283135196e-19,3.4094276492026593e-19,1.8965100710388137e-19,1.4772976467729166e-21,5.113909956754985e-25,2.098432340989375e-19,1.4141648556102009e-18,2.692800369955669e-07,5.047291647706443e-07,3.786649159987165e-11,5.300859492351926e-13,0.012407974740347147,0.04261111503897316,0.0077211789014958844,0.0452280489950127,0.032357178353038175,0.3946561142440561,0.2421598769185559,0.09089492725597127,0.09111947186630792,1.747071341341066e-79,2.2778317471138195e-78,3.040289272744602e-75,1.0806170629086512e-73,5.4245143019815854e-67,1.3351423443050643e-26,5.506017789414768e-32,8.631464683101197e-33,2.375790019396739e-35,5.27910213292532e-28,1.3074426427264433e-27,1.267221861212874e-26,9.51378764963705e-26,5.516083060763795e-26
long,shape,0.00013066599065788659,7.682922027931621e-07,0.0001939388219048076,7.443984831558765e-06,7.4513593709812e-05,0.0004854245970818888,2.0913277870526435e-05,6.1778164550722015e-06,3.2505600750993802e-06,1.1539726849113783e-06,0.00014027810493527946,0.00018299042088945673,2.1405664378273668e-05,0.45045020105856987,2.5422993035648077e-05,3.982048392783691e-07,6.288743296050776e-09,3.5458231614846244e-08,2.915309942764312e-06,1.1227206405002274e-07,1.9224453041363462e-07,7.135047682940477e-08,5.685928726150529e-08,2.533722031450177e-08,1.0020380472083527e-06,4.869333791829904e-07,5.061308992242e-07,1.739673177234317e-07,1.2600174097036369e-08,8.192901448489231e-07,3.3515410471489975e-05,0.0001251823660699888,2.649181716179311e-07,2.9880701313082895e-06,1.7465379688717737e-06,4.930734374478206e-08,2.531482842745311e-07,1.4185550492018133e-08,8.62730609794229e-07,8.8741210449136e-06,1.345124513414024e-07,9.237692118054743e-07,1.6552730853557455e-06,7.391376525991423e-08,1.4660242816473533e-07,6.225819612117783e-08,4.955766087464573e-08,9.722155762686661e-09,1.7161796795758324e-08,8.626853658306863e-09,1.3025111224472018e-08,1.8219924451753054e-08,1.585303928189879e-08,4.2906727706656636e-08,4.808133181278496e-08,4.776700249695322e-09,4.7819092671179745e-09,9.627317258381876e-09,2.405704231380843e-09,5.215367004948193e-09,2.236978444059772e-08,3.4024215088951964e-07,3.8258956263058965e-07,2.5452641588050225e-07,3.900115679533931e-06,9.078029784189716e-08,2.6329438898425825e-08,4.030207359493324e-07,2.381984011043603e-07,1.905821225645772e-06,6.102157225505368e-09,6.152360236667188e-07,1.247585747157528e-06,0.0003189453975940051,1.8525428155445817e-05,5.616998759368249e-05,0.0002507310364698841,1.0203561907129763e-06
long,object,0.005480754620611747,1.8478861174752533e-05,0.004082580221537145,9.82529980940075e-05,0.0011263041403016868,0.00023366667625065258,1.9455013398250892e-05,4.5178874759981495e-06,2.106577574580278e-06,7.741205788249017e-07,5.243713219127884e-05,0.00012327966377872882,1.3695699187556887e-05,0.4799185285530625,4.914963114051939e-05,5.254930979420377e-07,5.42565607744422e-09,2.935108009477517e-08,1.3113303436034245e-06,5.488520418069409e-09,8.210356655427272e-09,3.0694768445004358e-09,2.616088771659606e-09,1.6821375389718717e-09,1.7840312824467973e-07,6.402363968056702e-08,6.660143634865976e-08,2.1085290867476435e-08,1.6058662672407444e-09,1.0942851049588477e-07,5.805811242784461e-06,1.5182097097152609e-05,3.689737449489798e-08,4.6137194596239454e-05,2.0883321732113193e-05,7.898687238699693e-07,6.004235757467826e-06,2.4176597613142027e-07,7.163919948959934e-07,7.758165353136246e-06,1.9027745402947355e-07,6.521213344146401e-07,1.0260376094465434e-06,1.977118314448656e-08,3.9140681939108255e-08,1.941094434687715e-08,1.3629248342247483e-08,7.036948357654046e-10,1.2978113267265384e-09,8.436864019047313e-10,1.4052070613891908e-09,2.0824362888436667e-08,2.1737477871745734e-08,3.1122422563658526e-08,3.894119042100831e-08,1.640006941762892e-08,1.6965582080708655e-08,5.189333399724837e-08,9.672367885898685e-09,2.8886319755414393e-08,6.778976215404777e-08,6.028198951635367e-07,7.244626606376783e-07,8.3080025288646e-07,8.750570768120123e-07,1.6140101498705342e-08,4.6841284904250324e-09,7.464842045276579e-08,5.300650824413473e-08,5.740289575139658e-06,4.828518413920348e-08,3.294982873814027e-06,4.343686303069178e-06,8.52429280202483e-06,1.2678076295243346e-06,5.251633528012315e-06,3.239697134838485e-05,7.565375689117433e-08
object,rgb,0.3493645349651439,0.5194092831826238,0.572121937599203,0.6964333465183048,0.6900229169585272,0.04422898570020908,0.10011242088571078,0.0055334208605848974,0.00573027349725402,0.008092303915576672,0.008964128908667539,0.003217850619143096,0.003960973075700224,0.003710623729295869,0.0036207581523986093,0.008521101646871754,0.0086416872093716,0.008311305794716391,0.0084836976872746,0.8175268301885845,0.7653567848311611,0.7594658633629273,0.6926723127542241,0.5796459418907973,0.8114929274530694,0.8291678361107278,0.8296026879366638,0.8261621528287376,0.8342401289081591,0.13646269157842855,0.14850598473501703,0.12738501843186842,0.17194990281310946,0.1421854304753074,0.15856199783742064,0.15841322793571277,0.1628525323243228,0.19650967998166133,0.008089236377424178,0.007462385266567418,0.006357429409120622,0.007915088679181123,0.010337228994975666,0.7540005526476496,0.7592530400333771,0.7583266963495487,0.7592917870338795,0.8635169239389734,0.9391208637877839,0.8175308784345071,0.7894220617988991,0.10190795499416211,0.07986216255257257,0.20794254576707466,0.28590230248689374,0.001720736846725008,0.0016731268809828117,0.0014165759945753997,0.001551345819856098,0.0016218739573329907,0.003940727023439087,0.0039089746641387734,0.003311924042392421,0.003323444135669223,0.8520407652101539,0.8286596532675014,0.7965041398356035,0.7210888270503611,0.5427485718053708,0.1863742389561073,0.26838256768188995,0.28644759423365473,0.3666941200443172,0.6945582322930199,0.6915022494443401,0.6596401791482497,0.5613604842549235,0.6082362577051174
object,shape,0.9840228910529865,0.006848033527016524,0.6129534683638738,0.8104682695145986,0.9968415860280927,0.0001233155930716322,0.21087760308548528,1.093737909063173e-09,8.35653494513187e-09,3.381017888248797e-08,6.156777588679617e-07,7.081023683358327e-08,5.2095829746976834e-11,0.0005695838603265994,1.8664956346754534e-08,0.001601416535370205,0.05808484774560057,0.005769392927536121,8.602025539927523e-05,1.2569951924765171e-08,0.000370557248544853,0.0013859386762972374,0.008368567675763562,0.12789076778245406,1.0363786607336527e-06,0.6124722163316294,0.5757441247674542,0.15715256042151948,0.012534663819081594,4.492554899030326e-06,1.2105914535832833e-05,5.479602411324656e-06,1.8649948966223706e-06,6.332999994061954e-07,4.73165360078539e-06,2.744897268913807e-05,1.1774901816689665e-06,0.00011024879987667244,1.8631069354578224e-06,0.00046918109390167717,0.7536822434462412,8.167971584336415e-06,6.246077822256384e-06,1.7143490611268023e-05,3.209095169483712e-07,2.579553219115053e-06,9.409170971567777e-07,2.137120622285993e-05,2.5485610297161967e-08,0.00024124162004204405,4.3922443404908167e-07,0.00016487074142904935,2.5014286700972194e-06,2.4309156659188482e-08,7.833586165919504e-07,1.2884110231875811e-05,1.3207904290093468e-06,0.000861944343999864,2.1408687892701628e-05,9.557877845314394e-05,8.368623593045205e-08,2.2156649108397487e-09,7.0703103590655946e-09,5.847230042319069e-08,0.08018345401674219,0.000696762242857798,0.9135844929551499,0.2107781737196045,0.08624864631105861,3.0230853254719995e-10,0.13859742069296122,3.7194173479632543e-11,1.1207866449782103e-09,2.8583110197418893e-07,2.736785918952625e-05,3.856117979286401e-07,0.009244010098736937,2.2164375656683643e-05
object,object,0.9815723930982225,0.14000990569397626,0.9836794295780614,0.9994758157345747,0.9757276610320835,2.309349847802509e-05,0.0053421480359853776,1.061524755672634e-07,3.415956874196952e-08,1.4891845457069648e-07,2.3605747429059658e-07,8.338785808205232e-09,2.351539107763726e-10,0.00026749558226278245,3.82298740582885e-10,6.715321146128331e-06,4.7466145509012055e-05,7.326337687979543e-05,1.852483354449004e-08,3.895101637213413e-07,0.0020910729262108205,0.005908615350772393,0.010007981655878781,0.009975319318971198,0.00023886744542728886,0.5398782588919354,0.5558180564638348,0.7604428958407106,0.0724613646152049,4.2203273340310194e-05,6.086396149420481e-05,3.71612592912859e-08,4.599205607653678e-06,9.982271635926326e-08,3.0200106458438007e-07,1.3582188214037776e-05,7.404841635672561e-08,4.759650710278614e-06,6.44348387140116e-07,1.1629257767099542e-06,0.0013400315122901751,3.6506051544659553e-09,1.822452163531429e-09,0.0002590126924711438,4.387987483226787e-06,3.4862941863307066e-05,9.299755312435088e-05,0.0003019485726288196,3.2028935429761563e-06,0.004764261820636117,1.415703930848316e-05,4.508743363358249e-06,3.2492228897241893e-07,2.662909602656787e-07,5.94042983936414e-07,1.695794996983801e-08,6.350555760665178e-09,5.099704048362816e-08,3.5456442877274847e-09,1.3262839693005613e-08,2.6215612898156683e-10,5.0968793442432667e-11,3.293081009983132e-11,7.051930233512166e-12,0.00031415236510509947,5.0426383347901384e-05,0.005309247774387873,0.0010252528060360816,9.32108164614876e-05,5.415996434865538e-09,0.0002438770332531827,4.2483217799231466e-11,5.479966614378446e-09,7.107423023671234e-06,6.209812044369298e-05,4.2543056870849474e-07,0.0011976135396329945,1.0576010876319576e-05
orange,rgb,1.0084122891929911e-07,1.3449694930349724e-07,5.769898031507936e-08,2.550436609374465e-08,9.422965052653004e-08,0.856900361177422,0.8602814941243097,7.949616294289733e-05,0.0001578151816011327,0.000743369294463588,0.004804668208660775,0.004811263131422631,0.5893503017442492,0.6464560856979539,0.6381878653041648,0.05785799355002645,0.061436855614923534,0.06049335713143782,0.06546573830046307,1.00466687670068e-08,1.9515637636295422e-08,2.871402843948215e-08,1.8897274617281782e-07,2.1728644890989697e-07,0.10926918054188454,0.09513820795049993,0.09489302345936262,0.10054098082407859,0.09388822058571367,0.0010324441852661102,0.0015071231335535885,0.0015937228990800243,0.0019745649973128294,3.697136822582025e-05,3.9218779378790085e-05,1.7992044073261103e-05,2.6996771416081787e-05,1.7012200612559604e-05,0.0034744882254243237,0.004457818003930958,0.005358269951249339,0.02424315504940875,0.08213858308127549,0.39009594886429244,0.3846784326966381,0.38671698404564175,0.388230168238272,0.0005733098596364802,0.00025856632883507365,0.0035014355761134935,0.005500420660505793,0.9636586089938403,0.9672392978156856,0.9242537072267871,0.8844292596196875,0.030718033942806748,0.06724332946519268,0.052577919428268935,0.1417467815014763,0.24754640693196053,0.8907239856668456,0.8844041040546253,0.825594931985009,0.8268286966576426,1.774707267245128e-25,3.430547250641921e-25,2.4585659690381382e-24,5.761752249458206e-24,3.565191917213268e-22,0.015389908408327345,0.0013890823287148392,0.0009865070300403215,0.00036606742988302125,1.4877684816233633e-08,2.1109268816305007e-08,4.0103384418123906e-08,3.866855208895462e-08,4.618473786330377e-08
orange,shape,1.1062948674511991e-11,9.402142317746709e-11,1.0353152616447747e-07,1.7355286473981832e-06,1.5772914478398328e-05,2.709746669898706e-08,8.553688675261604e-08,7.996005751510683e-13,6.591689172057394e-13,6.339829060166143e-10,2.804677574069305e-09,2.3169339272753568e-07,0.037748118816381446,0.1754030063333529,0.9766188507810207,6.66717694433415e-08,2.0412100933589853e-10,3.4169321513956175e-07,5.884103897622163e-06,5.425992653082503e-05,2.7302292601215764e-10,3.4030415216301944e-08,6.361249154067301e-09,0.011224667674979677,1.9661595715989777e-07,1.4227555713840286e-07,2.98719709315214e-08,0.0001598353661836133,0.0010935980702926461,6.371312262731754e-07,2.57342199956718e-06,2.8118352580892935e-06,7.474669883119842e-07,1.2035066800649608e-07,1.0690967902466999e-07,2.23099563743989e-06,9.552479317367655e-06,3.3547492223331357e-07,9.735286137096853e-07,0.020861893873282855,2.620501114650785e-10,2.256208622546287e-06,0.00021785716516058547,0.0009220704791008457,0.038688158859833496,0.007442616478185525,0.0010150443657993126,8.993452294104158e-09,2.6559116625592654e-07,7.245860401233621e-09,5.763393535678228e-06,0.9929274994966754,0.9998266403839824,0.999647662110753,0.9579686519786152,1.0135787356387873e-07,6.64030895236488e-07,5.008641707670308e-06,1.289323488832797e-07,3.228747639807173e-07,0.0006356864844679922,1.0100203740034892e-06,0.001484385439397754,2.306050968102511e-09,4.080217758678946e-05,1.1521591340983284e-06,7.228975854963488e-06,0.0003342385359717493,5.701284573878861e-06,3.475829359612256e-08,1.1337250723983374e-08,1.1812653842270546e-05,0.0004248366521968975,2.8240519261751855e-07,0.5477625586692648,2.0432077203368447e-09,1.1696995200711084e-05,2.0462391530292085e-09
orange,object,6.236690042119651e-13,3.7316609844315404e-12,2.0645466152291036e-09,6.336304313570836e-09,3.8095646239210825e-07,5.940756219079106e-07,3.381521916095569e-07,5.233491738012415e-12,3.1483861175407004e-12,3.969208426692995e-09,5.4241504234700085e-09,4.2757912383622416e-08,0.10816370816202255,0.1584490918330032,0.96691259687799,9.995151942461857e-07,6.037139347945233e-09,4.809603703704606e-06,7.458801435338457e-05,1.4687663146128247e-05,3.000137873649513e-10,2.4898569893399936e-08,5.8279869200350325e-09,0.005044327338471057,2.4451128729489867e-07,2.1218742419557704e-07,6.39298910221613e-08,4.716786252644086e-05,0.000440363697532977,4.2895616854772253e-08,1.695089957970919e-06,7.66619989690597e-06,5.994389013262107e-06,3.019491594548872e-08,1.8664057923613986e-08,5.7020438866634194e-08,1.255561835923405e-06,1.2248300017717544e-07,1.5988750893091975e-06,0.19478993961078214,1.3819472422388316e-08,2.7985526511254663e-05,0.00470250575317081,0.0015216090088193725,0.020655101352071225,0.011037687429390246,0.000826769061019243,1.8184135603200404e-08,1.6196931535967369e-07,6.496714352639251e-09,4.2223768140788795e-06,0.99699675752302,0.999878440144646,0.9996854256572764,0.9710144600418468,1.8044320894306935e-06,1.22454843259422e-05,6.235025007355346e-05,2.130895645325743e-06,4.072371662578859e-06,0.03525238481384119,1.0644741620310502e-05,0.08373499669412265,7.964546564922191e-07,3.754210375347992e-08,7.062315557668816e-10,4.111694800099385e-08,2.9868012232593335e-07,1.0801364238438177e-08,3.1302346732504765e-08,8.51009738299676e-09,2.112520049924518e-06,0.00028497358828820173,4.4750144467880495e-07,0.7288267379590293,3.9507460090211033e-10,1.199605856738042e-05,2.0292970458685152e-09
