Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_2,1-banana/banana_2,0-cabbage/cabbage_2,1-cabbage/cabbage_2,2-cabbage/cabbage_2,3-cabbage/cabbage_2,4-cabbage/cabbage_2,0-carrot/carrot_2,1-carrot/carrot_2,2-carrot/carrot_2,3-carrot/carrot_2,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_4,1-cube/cube_4,2-cube/cube_4,3-cube/cube_4,4-cube/cube_4,0-cuboid/cuboid_4,1-cuboid/cuboid_4,2-cuboid/cuboid_4,3-cuboid/cuboid_4,4-cuboid/cuboid_4,0-cucumber/cucumber_3,1-cucumber/cucumber_3,2-cucumber/cucumber_3,3-cucumber/cucumber_3,4-cucumber/cucumber_3,5-cucumber/cucumber_3,0-cylinder/cylinder_4,1-cylinder/cylinder_4,2-cylinder/cylinder_4,3-cylinder/cylinder_4,0-eggplant/eggplant_1,1-eggplant/eggplant_1,2-eggplant/eggplant_1,3-eggplant/eggplant_1,4-eggplant/eggplant_1,0-lemon/lemon_3,1-lemon/lemon_3,2-lemon/lemon_3,3-lemon/lemon_3,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_4,1-orange/orange_4,2-orange/orange_4,3-orange/orange_4,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_2,1-potato/potato_2,2-potato/potato_2,3-potato/potato_2,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_3,1-tomato/tomato_3,2-tomato/tomato_3,3-tomato/tomato_3,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
laying,object,1.2596984250635243e-05,9.79454213691778e-08,1.0498335487386632e-08,0.00025313426407431197,2.1840816894459251e-07,0.3375961506935145,0.012579331827356212,2.994042683279742e-07,6.219816297402189e-08,2.7037078672772427e-06,6.705035299581271e-10,3.1673468393206153e-10,0.000878926065494333,0.00012368557534532778,1.0213027848076835e-05,5.805109084136757e-07,9.729657556028149e-08,4.584180858246623e-07,0.0001681220407069301,3.990144273632916e-08,5.2116026165726744e-08,4.859379412147074e-08,1.0359238369827398e-08,1.4688271771487742e-08,6.696806163800026e-09,9.388183897537878e-13,2.8608479616811226e-12,7.29789423063331e-11,1.712360110435025e-09,1.9725376383032777e-09,0.00012906723048008745,0.0009020334520299256,0.00029317630794146576,5.773941424885842e-05,1.6385022904203107e-05,1.5373333579446933e-08,9.911770206650879e-09,4.4588132148147906e-08,4.3027943412506176e-05,7.091595751310082e-06,0.09688514984391786,0.9329925145683592,8.371003560427889e-06,7.195256919842648e-06,1.7692823830911643e-06,3.052907909285331e-05,0.0007133052905626997,1.9102983850328083e-07,8.333118370744164e-07,2.2949867426696888e-08,1.5812619231917695e-08,1.0890899505830714e-07,2.7242942648746193e-08,2.966833230438938e-06,1.862489411652403e-08,1.273312008800556e-07,3.783118329934804e-08,1.3959825702413465e-09,1.0243642747518908e-09,3.248667958129048e-09,2.929477006971443e-08,3.028739085589647e-08,8.91570289547171e-06,1.0412605225341235e-05,1.934916644990465e-05,1.0120200176900558e-05,2.1925092016833587e-06,7.903371977941585e-06,4.079074806864444e-06,1.297599912759052e-06,1.1294941147591808e-06,1.4727853991858649e-05,1.1317800681495367e-06,4.1782233216233355e-07,5.3951363366890234e-08,3.963782893650323e-06,0.003633771282804286,4.60838671980835e-08,4.100069343793072e-06,1.2247670437433886e-08
lemon,rgb,0.0014609296823736495,0.005014491078256634,0.004549948576888687,0.006915827841409,0.012660947939564312,0.053551855007113576,0.08890858035826207,4.005718567690329e-06,6.139436413057691e-06,2.3236127124135484e-05,7.755202625803601e-05,2.0077500793225615e-05,0.000587222711325352,0.0005792953392569557,0.0009642310385504916,0.0011636187449330056,0.0003170958671636968,0.0003357023645165791,0.000315049294571085,0.0003406147985858382,0.004774216057825361,0.004845325157299877,0.00553701797134838,0.006342891670907625,0.005867373488687518,5.621706190083441e-13,7.691995289236656e-13,8.006026433927945e-13,1.0289049237371894e-12,4.234050326769621e-12,0.0025395827885256426,0.004841285728111501,0.0032038374984913517,0.0035474725988576916,0.003429976640092125,0.0034052739952775057,0.0002135185763345888,0.00028647701110206576,0.0001826201815066562,0.00017463725000455826,0.00011618199547013627,0.0001955308887297057,0.0005878021400957588,0.0002615358368714325,0.0006521781987036434,0.940691968778783,0.9445246654661058,0.9498827515136927,0.9392540163087988,0.29988825061973506,0.5301068129901928,0.43184946708346955,0.4305694266189776,0.8700869833960748,0.8494204507139034,0.8664390063057734,0.8563438922465081,2.8846107283391356e-05,4.6185374802478197e-05,3.454181806164301e-05,7.490911734878286e-05,0.00013049833951233477,0.002264961525629856,0.0031623539805738315,0.004561748084223467,0.004302123516960954,0.8905009017912733,0.7939156587659186,0.8990079584471965,0.7839331822438882,0.8997815503041479,0.11624867179582506,0.10861290769175201,0.12780187418396333,0.11005844711735632,0.00017296486739704157,0.00020648973467018387,0.00023901691981074137,0.00012571939920210832,0.00018564887197124836
lemon,shape,0.003156854464582454,3.339671495098181e-10,0.0009926987092174747,4.634374115356246e-10,7.416746897062415e-07,3.2039526091694284e-23,1.4801216184212404e-31,4.5488801594517487e-23,2.54009232692558e-21,1.4901858519090958e-20,1.6504778890765784e-14,6.6878858430973714e-09,8.968418337265422e-11,6.516181103967725e-09,0.00018800579678501493,2.451050541965811e-07,5.335098216932991e-09,1.0836312740083752e-08,7.464198252158769e-10,9.188123887871946e-14,2.4726238310498156e-13,8.191441147093329e-12,5.732179765143481e-11,3.160366868591524e-10,8.364651866021705e-11,0.7916930778050166,1.6600551319484918e-05,3.762566044262504e-08,2.5790358720617816e-06,0.0011619146621318261,3.298412876639162e-16,0.0018371323964237907,5.96738231511502e-09,6.1919779777256855e-06,3.8075181022322875e-16,0.004593323071640916,8.49773849451535e-06,2.111202481120811e-10,2.6693562897653663e-12,0.0001702773171817583,5.726449910635467e-05,1.8117773175661012e-18,1.5278334767432004e-09,1.0132615150440733e-10,5.20848293213165e-13,0.9742324986502596,0.10597865478757934,0.00016281334886116436,0.9924987363752676,0.004586171263031008,0.3394930857285184,0.032663220261987855,0.00014756358370287103,0.9991675846683346,0.9949437518374596,0.9999600655512294,0.9774456764745905,9.638646539768197e-10,1.5700553740877795e-07,0.0008679172949189132,0.033334671556385836,0.00030662661837322285,0.00024314981234567227,1.661749113507868e-05,0.348440608974965,0.000866450743083173,2.9740122171116786e-09,0.00520832383925413,3.8917703679630285e-05,8.921052369311977e-07,6.424725888640854e-07,6.497303095257043e-07,3.994173810938413e-09,0.18157233546111032,0.13692480770648022,3.4982777134960205e-09,0.001379710859538076,1.4315181457408428e-07,1.864258300534215e-08,4.001192113647379e-06
lemon,object,1.0005146911237553e-12,1.2292681293010973e-13,7.548343428021036e-14,8.367153515061072e-13,3.678413386484925e-09,2.4030109552591126e-26,1.3356208694923986e-27,3.36188455692604e-30,2.7735270594517664e-29,1.0860979081711728e-28,4.577305856054762e-24,9.047567951313354e-25,4.32501536509731e-21,5.941772601035031e-22,6.403376375566983e-22,3.034368743606514e-19,1.5202973513534676e-24,2.8059562852048336e-20,2.5244400693016192e-18,1.830208490321248e-21,5.9670388775717436e-18,3.398442930450631e-14,4.9360192915690745e-12,9.289414155141957e-14,9.551921334383608e-11,4.420515771093945e-21,7.45008879647056e-20,1.4030136450889408e-20,3.957677639248197e-21,2.6862842422831792e-20,3.4783325843305244e-26,1.3317955696621021e-13,1.5295333784952868e-21,4.531454606641366e-17,1.0778378692859688e-21,4.7292346940439695e-12,1.6533488301924226e-11,2.4233188932720915e-17,7.307380385999877e-17,1.1759769760156717e-08,2.4334189739768756e-15,2.4646456193067297e-19,5.290829547202777e-13,1.1772468280116778e-15,8.406678662318008e-17,0.9535839819095612,0.9948803382039331,0.7799650020784897,0.9999984500104258,0.003422763394883766,0.8000005878199183,0.14469478844569233,0.0007061883853505896,0.9994373023701555,0.9999995074363562,0.9999988284611157,0.9999980231603137,1.3937222571201056e-20,6.973906005149335e-17,7.288100135369136e-17,4.0627997033150144e-14,4.138795607998117e-12,2.521969236782555e-13,1.7248277798111569e-13,1.0973715188442028e-08,1.0784477258628836e-10,2.0980586021642104e-05,0.37637480703250525,0.002100559952671503,0.016370483731522716,0.12662028190292582,1.2967290194659667e-05,8.342128559613696e-07,0.001155229540009517,6.728050084040816e-05,5.318914295222525e-14,5.309160739199191e-08,1.2547693726321003e-18,2.1441986566813105e-15,9.865356742754383e-14
like,rgb,0.6206283145933135,0.708849130456269,0.7414065446236138,0.8030212729228264,0.7901994551290689,0.09051516183535875,0.10734030773528348,0.038175406147884776,0.038087197566782534,0.043321487011714586,0.043641543334790624,0.026444070666282588,0.025498938981845964,0.025226898965781296,0.025865439720651986,0.026060837459428367,0.04046460569263874,0.04070910518788694,0.03992564554415475,0.04028475040390791,0.2665412114032132,0.27036860517218075,0.4435293237797501,0.46169327290417284,0.5152648913660189,0.8939035670268894,0.888032297241736,0.8821924947908842,0.8729679076989615,0.7681628815066585,0.19674511548288767,0.2356209439109522,0.20726839104360942,0.20316608229530017,0.19590731801376235,0.17981258352224114,0.5540582469297067,0.534369028840914,0.4864454269597714,0.4519622637049483,0.04250902332604421,0.04476344580141119,0.05177780514538456,0.041226487162829305,0.042836401799036,0.5730127012571283,0.5866631735045068,0.6024100609504875,0.5584930844509528,0.6639805675387255,0.7746736557350367,0.6132309206308992,0.5866152139944073,0.3912204829120313,0.36275882482570726,0.384371426627961,0.3703116175707129,0.019284297707002285,0.01889263833654693,0.01796425793668703,0.01850957216743605,0.01926629576327835,0.027823421210729716,0.029492990093252375,0.03191974522278667,0.03271087645145436,0.6123893838322525,0.47625911933026555,0.6203206300970046,0.4626681615760104,0.6139717685684063,0.5705104290524038,0.5674073238421149,0.6053468329912337,0.6087265503949644,0.5670562739634355,0.5629035057755228,0.5385225916484769,0.4800548822295771,0.5062519311545205
like,shape,0.4771290884576723,0.03530694858751589,0.18803725205142693,0.7220303726745344,0.9998034161495373,5.5542540491788734e-08,2.2690727852865944e-10,7.891554526052399e-06,0.0021165976605121797,2.0624393909207333e-10,0.00038621126869799324,1.887212262588155e-05,1.5986097445327694e-07,1.767597668187046e-06,1.2431699555846257e-09,0.00013008537408388184,3.170219823065445e-05,2.6199325165463933e-06,0.041898391142277634,2.9664697497137445e-07,1.713246388093381e-07,1.0666564109034598e-05,8.459005329644534e-05,0.00012268239658454533,8.755618878278543e-06,0.995167413213906,0.020172649791378804,2.1656387127650026e-07,0.0008698543236344901,0.0038765615109195312,6.705906497075595e-08,9.058671075539317e-05,9.753376501969978e-08,2.837916983501737e-07,0.0036500530533932402,0.0004879367247591907,0.00030109049339344725,9.578613595283663e-06,2.4011922598139312e-05,0.00027455677282402154,0.1370866764761674,9.347861951695813e-06,0.016914523574258104,0.0001040412119892557,0.00040112461100255675,0.10001752075116802,1.7702794087838143e-05,1.2391264501108006e-09,1.0899180216250353e-07,0.010642827748500361,0.4216843925251895,0.013652075666212411,0.0010965811185506286,1.973326808789948e-06,0.0002315028616072224,0.0007181638737427309,0.0007591648403697764,9.647547992538012e-07,0.002819509423884445,0.2391635864937144,0.01033247512941064,0.09952814200588904,6.366783565239648e-09,1.141569408172862e-10,1.6826383646751295e-09,5.1180771414446435e-08,1.0081146018217358e-09,0.0006913628272389723,4.45578181383599e-06,0.006533399025638012,0.00013176115168447218,5.909333711844406e-12,3.376376053134194e-11,6.570774440070887e-08,7.562828466932879e-10,0.3394457749518786,0.9997425406491677,7.659192594572229e-06,0.6803304448307422,0.1490518154372284
like,object,0.9982953681330061,0.9938474632076252,0.9990442040679366,0.9999169000887196,0.9999998126653971,1.2224107405064003e-09,2.8140070141682545e-09,8.356283101732477e-07,6.7449075323705864e-06,4.3990262740542055e-11,9.54767235318818e-07,9.398943817481105e-08,3.3923658317044826e-08,2.678123929194844e-08,2.131992752339006e-11,2.388259817584141e-05,3.328238083314662e-08,4.057717941583294e-09,2.743579098533172e-06,6.472497806388075e-10,9.813352191853668e-07,0.00017117451416984763,0.006342334300267849,0.008506653011304046,0.0012682977838022317,0.9871327535923419,0.00037662964640527275,1.2030073980801527e-07,0.00010582591319773822,0.0013252253769556867,6.367759466144042e-09,5.095789938772467e-05,7.75830935984174e-09,7.992703203896245e-08,8.762732272195956e-06,1.6396728907938867e-05,8.884585530875237e-05,2.2696672693238323e-07,1.0766171276264797e-06,2.238187793563873e-06,0.0003961560956777776,1.453097556022526e-06,0.0018259625274695593,6.113055073885864e-05,7.229691852860516e-05,0.00022269578201231376,2.116185789993184e-06,1.4427656411201377e-08,1.7204593346208395e-07,0.013094469497841156,0.7637874933885508,0.033866813592282774,0.0032426897768124377,3.5846595136695014e-06,0.0003036450719134653,0.002292268913680527,0.0019163470705931241,1.501913161975972e-07,0.00017286183033173863,0.0032626722423530624,7.801455703769024e-05,0.0022439200007874924,1.205187048834375e-11,7.855530796202227e-12,1.4240862680270175e-11,2.8452380972805836e-10,2.5589230162206845e-10,4.605844152678288e-06,4.284370581643225e-06,0.0031053203273465157,0.0003309851613720354,1.5670442164766055e-09,6.741468043580538e-09,1.9094582092909105e-05,2.0808184019642083e-06,0.6134330978030297,0.9846416271589002,1.3343390044892027e-06,0.3896574897866881,0.04629146937562951
lime,rgb,1.0458486801479881e-125,1.0494814912158852e-121,3.85496786187459e-124,6.622540173783157e-125,9.998525747444597e-120,2.1310988006195324e-15,6.540386940242696e-14,8.734083369153155e-47,9.29162952863282e-45,2.4245939378516153e-37,9.307842344387423e-33,2.050503804912157e-45,1.391929282978694e-38,5.5126850666573414e-39,7.285814244182807e-39,3.483910751030286e-39,1.4503973241587267e-29,2.4263944993852585e-29,9.020585071660274e-30,1.8671349420614605e-29,4.448471847580037e-99,3.0878025330217282e-99,3.6649401485987775e-108,4.432094132043873e-108,3.234091137825433e-111,1.5592739975531596e-120,3.160206934534659e-118,3.927307916904331e-118,1.8718503295432298e-116,2.714809729404083e-108,1.0004721201277759e-10,2.729948171594704e-08,6.708035074141278e-10,8.693813489338293e-10,4.5250017489186877e-10,1.3518380453166221e-10,1.7807874375198345e-13,1.2784276169432296e-12,1.842019588985439e-14,7.012937200017845e-15,9.503230041751123e-32,1.5672664862192735e-29,6.324609074341719e-25,8.554958053056065e-30,3.6125749172559465e-27,2.21728604468318e-14,1.8623044773192274e-14,2.026233954374327e-15,5.659479165212699e-16,0.999770058152393,0.9999820517467551,0.9988914266852799,0.997428868386192,8.944903810521032e-20,2.586083767538702e-20,5.202767373542475e-21,1.6028779205480527e-21,1.9120665606949737e-53,1.4216427289392141e-53,1.1410960785845234e-58,1.2244624611789336e-56,2.887467993299081e-58,6.257548701208091e-49,1.8854178994187062e-47,6.334944920094282e-47,5.586297215889635e-50,0.0007539064805944545,0.00014853875588631798,0.0003944756077116228,9.30221115021324e-05,0.00019577858012242573,9.54667922565166e-90,3.0295118557232787e-90,1.389450374003178e-90,3.350911972394661e-92,4.0932292100109534e-14,1.5530160576928046e-13,3.4061319207445457e-13,8.376161955808241e-16,2.905263368539378e-14
lime,shape,7.82831099204941e-06,0.009281990449127184,0.00018126283463060176,7.18095726209983e-09,2.9884250205928158e-05,3.8605313354582965e-09,4.5078948475006104e-12,5.609270239475919e-10,1.2200161024303495e-08,2.4421671295860857e-10,5.712518555930906e-06,3.9852484035742356e-08,4.142748238489802e-13,1.0846301752611153e-11,0.0005010007551203023,8.527698567372757e-13,7.139367210285327e-05,0.0013348165599808772,0.00022899948936492575,0.0025719015171166426,1.3813554448935155e-07,2.3458155133217858e-08,3.417275206338489e-06,7.44037913751255e-06,7.254658303370465e-07,1.928364621438725e-05,3.581458134360916e-07,4.507331158125922e-09,1.1148722831317563e-07,9.563490549361194e-06,2.190772931393007e-05,1.0960406551817619e-05,0.00019214672652754171,0.00012003341417118984,1.5914182692360145e-05,0.002518716856409623,0.00023929161631449758,1.9538175711726675e-05,9.531437352901859e-06,6.52498005833176e-07,1.1884552369529868e-11,6.829776533142909e-16,8.078268238711699e-16,1.922706370947637e-11,1.9787616099745318e-16,1.2596384361053371e-07,5.329867432261094e-06,6.773455507640827e-05,0.0014251314130626401,0.9856118303622714,0.9999940202764771,0.8210737591952145,0.9987678880195949,0.47525391676664835,0.15747892469253144,0.47952413618915507,0.11938067512284947,7.76283358380156e-06,0.0016822041710443684,0.532608746019576,0.6740690952483732,0.00010285821695130737,1.4611531757482038e-05,1.2924447048198143e-05,6.274230819543238e-06,7.236135628797064e-06,1.1140303697102318e-06,5.462774644628566e-06,1.2228977852539501e-05,2.836013733413808e-07,3.1184435803961867e-06,1.2829557508163294e-05,1.2634751430478493e-06,0.011485332940271263,0.016573967648436525,2.6630123181318595e-07,1.2844914077490344e-08,0.0005278609214288342,9.64243264430438e-12,0.00010064045804589701
lime,object,8.40151253471045e-11,2.4349043014993285e-10,2.900301386393648e-10,2.2429981447618339e-13,1.7419160676767198e-10,3.1448727976858313e-09,6.198283125678552e-10,5.49976520812175e-06,7.0615105705106085e-06,9.089789433740069e-07,3.5885659699442596e-06,4.2041025640624806e-08,3.3406513745569114e-13,1.1525317769021582e-11,4.019280316125624e-12,8.405472105027556e-15,6.951039146855325e-09,1.312776848502015e-09,1.478586141462659e-09,3.483556835686561e-05,1.1253905549225596e-06,6.533862680919037e-10,1.2295626878937048e-06,1.722002596045751e-08,1.3733276856641232e-07,4.6564279674703167e-08,6.212100836710035e-07,1.0630383223401782e-09,4.2725773184377085e-10,2.349752391682136e-09,9.355933131952622e-06,1.2250954000169568e-05,4.523170543709349e-05,2.828540103280523e-07,6.262855650282626e-07,7.149155089423861e-06,0.00015048829876341914,0.00012247515117420223,9.887663169019227e-05,3.268629290946161e-05,9.993277781934015e-11,9.263982314758502e-12,1.7220749683512774e-10,1.7310817988590724e-08,6.986563551324114e-09,4.361214974679555e-07,4.349450168604509e-06,0.018483259590077326,0.14404238174746348,0.9999625072750832,0.9999960080516697,0.9990815151658928,0.9999586215759473,0.9666254533986833,0.8187148907123926,0.9885595103940306,0.8914806701989967,0.00045996202340125013,0.004198093613497262,0.00012661180262570404,0.00010414923728652589,5.415823676112082e-05,3.3767696463730174e-06,5.191339063390038e-07,1.2606703687218272e-07,6.515965523167953e-08,0.005275353234749483,8.22578416544888e-05,4.243450107587095e-05,0.0006734567085034525,0.017800978040734616,7.605970353974998e-09,2.3758478337026079e-07,0.0006020394740509529,0.000711201857652089,2.9879819267475383e-05,7.2815450047433975e-06,1.112063882006773e-05,7.829604653742532e-08,2.886682746554576e-05
long,rgb,4.7978689476882474e-45,2.008107238933664e-46,3.897991819794238e-48,1.3713924953324374e-50,1.164546794659175e-48,0.020205792201369092,0.0035764924940344402,6.683236223488324e-08,3.1826467578811975e-07,5.605884643058238e-06,0.00022738503870322062,0.001139497601051719,0.90135032348816,0.9018776149731987,0.9355340252251114,0.9386454091892458,0.03183171739707892,0.034267601241017596,0.036684174040106106,0.04022179884127329,2.36889749281281e-28,1.6309682476619695e-28,1.1226365605024302e-35,4.134616854216211e-36,2.603508198366682e-38,4.720141416979104e-72,5.6388004169947115e-71,1.6785430140078358e-70,2.176664970285182e-69,1.64440388789014e-61,1.4558456976521545e-10,2.17859086785567e-11,9.720976566433273e-11,1.8567877892633636e-10,3.421617257380516e-10,1.6803662502822337e-09,6.0506708381215275e-25,5.430946125396168e-24,3.325891285504215e-23,2.819459512092625e-22,0.0010677035271979371,0.002428576642993632,0.006864024424250071,0.015348832422968892,0.09289320042035475,1.4462813156104077e-17,6.031069530502978e-18,1.5986404567444443e-18,2.026630174528651e-17,4.545593001682261e-20,2.6221135540419675e-23,3.946874803977966e-18,2.2725125925644438e-17,1.244819525253636e-13,6.051846192831318e-13,1.1837655841321776e-13,2.3439309439580576e-13,0.02132167920330677,0.0609517815600875,0.01250494533852661,0.05768513506544897,0.03843612447132544,0.23084092254112615,0.2522018561964457,0.1589947941080925,0.03178114998612072,1.9230405476273438e-17,5.521210874714327e-14,1.1230230323974219e-17,1.1763431478677644e-13,1.6006477043475723e-17,5.208035063555517e-34,4.6705141505977625e-34,3.7723549355517847e-35,1.169701337696663e-35,1.334221938793564e-25,3.0179297811356826e-25,2.3975953550645377e-24,1.6228792194725533e-23,9.484072608890219e-24
long,shape,0.0004326562151729971,6.676321698059469e-05,6.519688730018677e-05,3.7421570805841873e-06,9.336807944145833e-06,0.36065066353983655,5.4889034257649413e-05,1.7636079585274262e-05,3.97116650022667e-06,1.2331864649633404e-06,7.2768072530462915e-06,0.00011878008289314195,0.9415282226585867,0.7481486672489922,0.3183516679023452,0.8420683494699853,1.046004737810246e-06,2.3314115817067918e-07,1.0940251643497217e-07,1.5649571169630774e-06,4.710006238697172e-08,2.18108009163498e-08,8.74428034935802e-08,2.1298802836164033e-08,4.8364692551959806e-08,8.731670750611154e-07,3.251906765187761e-08,1.7706321150546037e-07,7.235992880604872e-07,7.332408079576528e-07,0.00012814677348045925,1.3664789136373128e-05,1.2840518794420927e-05,2.362739582667546e-05,2.628449520409092e-06,9.66875350119517e-07,2.171981284976022e-06,2.780799848590703e-07,3.060895443533291e-07,2.4381859428196875e-07,7.11966389061763e-06,1.6052656721582932e-05,3.7407533836643396e-06,1.1733110115113238e-06,4.217592319302224e-05,8.254043383533945e-08,3.408229786307995e-07,1.1651320179996353e-07,2.910538403219773e-08,9.657125143203857e-09,1.1396379472853742e-08,6.56235315963107e-09,9.541078392560092e-09,5.459239233114925e-09,9.776950211671553e-09,9.036681368722592e-09,4.568855674445503e-09,9.135727167933783e-09,8.652990561329063e-09,2.0259150313365197e-08,5.666543868254717e-09,6.698277946078493e-09,1.8755912489567426e-07,1.511820615816756e-07,8.826338901104685e-08,2.482671332845739e-07,2.235798761321921e-06,2.1905749877162603e-07,1.1679221657900417e-07,6.010808761273267e-08,6.21125451929139e-08,1.122530909571441e-07,3.5243376679308366e-07,1.1318591715434521e-07,3.1877931974039453e-07,0.00010941472349815881,8.329050398922207e-05,5.5682465865449644e-05,0.0004535080500298021,7.866272467723785e-07
long,object,0.03139144134066632,0.0029886168523225037,0.002652317712477398,0.0001489638093804184,0.00037788115681303884,0.20899797411874693,2.8051937269748233e-05,1.933799093261557e-05,4.334822495428453e-06,7.16573547201109e-07,2.221301046627787e-06,7.44166235799231e-05,0.9450635170214229,0.6921295566259629,0.6108503104550012,0.8141450801132559,2.337079809129577e-06,2.971753643726631e-07,1.4019400433244442e-07,3.6097987462235366e-07,6.374200629745208e-07,3.7622033997042185e-07,8.211550740950886e-07,3.105926479339307e-07,5.295984321298761e-07,1.0449413777533002e-07,4.0284125126335375e-09,1.4057643798277418e-08,4.756589560058494e-08,6.055062216560885e-08,2.50260556401082e-05,4.684748207521619e-06,3.138752920061012e-06,5.261558028144223e-06,4.493951326459021e-07,2.006440529061702e-07,6.496895828280592e-08,1.3134582783854964e-08,1.6367113786254323e-08,1.9376477197238104e-08,2.4677137399330236e-05,2.902669561243121e-05,4.873747364193109e-06,2.2337439589688624e-06,4.579339572455935e-05,3.6639025859993576e-08,1.13208884212047e-07,2.1814985061132494e-08,6.248034951756837e-09,2.078234490242046e-10,2.4170430613007533e-10,2.7802344977627034e-10,3.7484587881477276e-10,2.029608020087243e-09,3.7398384734869445e-09,3.343639372339812e-09,2.2323349709828216e-09,3.957846836016994e-08,3.3619108939761144e-08,1.175650261324662e-07,3.117169867547284e-08,4.4696754441187924e-08,6.185065451335354e-07,5.59175139296329e-07,4.261736757681097e-07,9.87403163997447e-07,7.521713683429459e-08,1.99310206328854e-08,6.954704336695465e-09,5.081450558183644e-09,4.165333500532978e-09,8.153551918937415e-07,1.9345322789526815e-06,6.113593289598676e-07,1.1413384200691876e-06,1.870837722990295e-06,5.743385197560091e-06,5.776645101106962e-06,6.119996658411877e-05,3.543554433769683e-08
look,rgb,0.16335948714550308,0.22113173865845392,0.24750101076240025,0.3132851988768569,0.30014866583038596,0.03499916185441462,0.04144661350309773,0.01944391460689011,0.01925024585675088,0.021981916906378175,0.021344182530444976,0.011585913699833465,0.009176744372881419,0.00902827537664134,0.008889801593044252,0.008776152261348405,0.018232674524117778,0.01832202606039455,0.0179244326582291,0.0180613449133666,0.04972430313271349,0.050540855963056824,0.09454084155357566,0.10047171206198349,0.11895091000461001,0.8901786614961388,0.8843750477821875,0.8777348495221753,0.8678665768425141,0.7503041830230649,0.11757607019992729,0.1429063487782745,0.12409156169357224,0.12042867016666958,0.11526508921656917,0.10361457495093264,0.4733014078609847,0.4489888140323953,0.4020305877444831,0.3665666170129798,0.020325918656771847,0.021232584978472406,0.024209713671734575,0.018856374874352072,0.01887624614867109,0.264646348003436,0.2749736160374372,0.28425662434109417,0.2485820159347563,0.4904858726995378,0.618661970979035,0.41745533911791055,0.3878290610667672,0.14052549987119045,0.12641023537895818,0.1350444334168032,0.12775037024878286,0.007098311989557524,0.0066512872286905176,0.005996926897387366,0.005963877598746776,0.005793866312174428,0.007713166228725547,0.008156857991333002,0.008678116978548736,0.008568737761915881,0.3465238880008733,0.23716535772487962,0.35191006950188786,0.2271963935838635,0.3442216193898936,0.1517171457341249,0.14990986677979892,0.16944574124847395,0.17031870014681327,0.4896183021639826,0.4833617751282862,0.45524489109600047,0.39860289543897137,0.4228611587183138
look,shape,0.004028918145739074,0.009711066534799103,0.13861326633212487,0.043363821596417974,0.9910845163103228,5.0130567518310186e-08,0.00021565718884152064,4.132148140098302e-06,4.7342130075669215e-06,3.126478611095068e-07,7.683735530691345e-07,3.831627579728638e-07,0.0006781931707766696,1.98237699483888e-05,2.47128309868096e-12,0.01265783640486455,1.6488612438503556e-05,7.873955223255328e-06,1.4021821472647796e-06,9.601512947509234e-06,3.930715239361275e-06,1.3777330946635248e-05,1.3528264971299557e-06,2.377835195448393e-05,3.203786883640591e-07,0.027731784649422643,2.2918538968267795e-05,1.0249800861582338e-07,4.400380289654396e-06,8.265882076976652e-05,1.018221002813863e-07,6.476894615663729e-05,2.200991900623384e-07,1.1832015474009818e-06,1.0172618497787085e-06,4.476789749987917e-05,8.75891391916225e-05,2.1482213761969741e-07,2.2112907091277267e-08,1.2519796793043608e-08,0.041271613930697254,2.6355085857336073e-06,0.0011913167754652612,0.0006372078520407278,0.009121942327552606,2.3465860938674476e-07,7.866470798712686e-09,1.2365946189311756e-07,1.957357007349827e-08,2.2229787487946344e-06,3.0847742433108432e-06,0.00010482219812535493,4.714688539101957e-06,5.198015318121752e-07,8.854397853164503e-07,6.91658194469936e-07,3.600099952841222e-06,0.0001541664009795004,0.0001313783872943645,4.6895530986823417e-05,3.8944286864475125e-06,7.871401205298853e-06,2.4344559054717692e-08,1.34660570373628e-08,4.237799896208394e-09,3.820040719620027e-09,2.0798697272866806e-08,9.365100202677906e-08,3.933575064430076e-07,1.3398542057026172e-05,2.581589403760166e-06,5.399105896217279e-10,9.100684838479001e-08,1.449359056740959e-07,2.292519352068053e-06,0.00032175332882992974,0.04692045211847944,7.053177700603961e-06,0.7154870135163227,0.2146194996347258
