Epoch, Color Log Likelihood, Shape Loglikehood, Object Loglikelihood
851,25803.1,15518.7,15548.6
852,25803,15517.8,15547.7
853,25802.9,15552.8,15546.9
854,25802.8,15551.9,15546.1
855,25802.7,15550.9,15545.3
856,25802.6,15550,15544.4
857,25802.5,15549,15543.6
858,25802.4,15548,15542.8
859,25802.3,15547.1,15542
860,25802.2,15546.1,15541.2
861,25802.1,15545.1,15540.4
862,25802.1,15544.2,15539.5
863,25802,15543.2,15538.7
864,25801.9,15542.3,15537.9
865,25801.8,15541.3,15537.1
866,25801.7,15540.4,15536.3
867,25801.6,15539.4,15535.5
868,25801.5,15538.5,15534.7
869,25801.4,15537.5,15533.9
870,25801.3,15536.6,15533.1
871,25801.2,15535.6,15532.3
872,25801.1,15534.7,15531.5
873,25801.1,15533.7,15530.7
874,25801,15532.8,15529.9
875,25800.9,15531.8,15529.1
876,25800.8,15530.9,15528.3
877,25800.7,15529.9,15527.5
878,25800.6,15529,15526.7
879,25800.5,15528.1,15525.9
880,25800.4,15527.1,15525.2
881,25800.3,15526.2,15524.4
882,25800.2,15525.2,15523.6
883,25800.2,15524.3,15522.8
884,25800.1,15523.4,15522
885,25800,15522.4,15521.2
886,25799.9,15521.5,15520.5
887,25799.8,15520.6,15519.7
888,25799.7,15519.6,15518.9
889,25799.6,15518.7,15518.1
890,25799.5,15517.8,15517.4
891,25799.5,15516.6,15516.6
892,25799.4,15515.6,15515.8
893,25799.3,15514.7,15515.1
894,25799.2,15513.8,15514.3
895,25799.1,15512.8,15513.5
896,25799,15511.9,15512.8
897,25798.9,15511,15512
898,25798.8,15510.1,15511.2
899,25798.8,15509.1,15510.5
900,25798.7,15508.2,15509.7
901,25798.6,15507.3,15509
902,25798.5,15506.4,15508.2
903,25798.4,15505.5,15507.5
904,25798.3,15504.5,15506.7
905,25798.2,15503.6,15506
906,25798.2,15502.7,15505.2
907,25798.1,15501.8,15504.5
908,25798,15500.9,15503.7
909,25797.9,15500,15503
910,25797.8,15499,15502.2
911,25797.7,15498.1,15501.5
912,25797.6,15497.2,15500.7
913,25797.6,15496.3,15500
914,25797.5,15495.4,15499.2
915,25797.4,15494.5,15498.5
916,25797.3,15493.6,15497.8
917,25797.2,15492.7,15497
918,25797.1,15491.8,15496.3
919,25797.1,15490.8,15495.6
920,25797,15489.9,15494.8
921,25796.9,15489,15494.1
922,25796.8,15488.1,15493.4
923,25796.7,15487.2,15492.6
924,25796.6,15486.3,15491.9
925,25796.6,15485.4,15491.2
926,25796.5,15484.5,15490.5
927,25796.4,15483.6,15489.7
928,25796.3,15482.7,15489
929,25796.2,15481.8,15488.3
930,25796.1,15480.9,15487.6
931,25796.1,15480,15486.9
932,25796,15479.1,15486.1
933,25795.9,15478.2,15485.4
934,25795.8,15477.2,15484.7
935,25795.7,15476.3,15484
936,25795.6,15475.4,15483.3
937,25795.6,15474.5,15482.6
938,25795.5,15473.6,15481.9
939,25795.4,15472.7,15481.1
940,25795.3,15471.8,15480.4
941,25795.2,15470.9,15479.7
942,25795.2,15470,15479
943,25795.1,15469.1,15478.3
944,25795,15468.2,15477.6
945,25794.9,15467.2,15476.9
946,25794.8,15466.3,15476.2
947,25794.8,15465.4,15475.5
948,25794.7,15464.5,15474.8
949,25794.6,15463.6,15474.1
950,25794.5,15462.6,15473.4
951,25794.4,15461.7,15472.7
952,25794.4,15460.8,15472
953,25794.3,15459.8,15471.3
954,25794.2,15458.9,15470.6
955,25794.1,15458,15470
956,25794,15457,15469.3
957,25794,15456,15468.6
958,25793.9,15455.1,15467.9
959,25793.8,15454.1,15467.2
960,25793.7,15453.1,15466.5
961,25793.7,15452.1,15465.8
962,25793.6,15451.1,15465.1
963,25793.5,15449.8,15464.5
964,25793.4,15448.7,15463.8
965,25793.3,15447.6,15463.1
966,25793.3,15446.4,15462.4
967,25793.2,15445.2,15461.7
968,25793.1,15443.9,15461.1
969,25793,15442.5,15460.4
970,25793,15441,15459.7
971,25792.9,15439,15459
972,25792.8,15436.7,15458.4
973,25792.7,15432.8,15457.7
974,25792.6,15428.2,15457
975,25792.6,15421.1,15456.4
976,25792.5,15411.1,15455.7
977,25792.4,15403.8,15455
978,25792.3,15402.6,15454.4
979,25792.3,15405.7,15453.7
980,25792.2,15409.1,15453
981,25792.1,15412.5,15452.4
982,25792,15413.7,15451.7
983,25792,15412.6,15451
984,25791.9,15407.9,15450.4
985,25791.8,15397.1,15449.7
986,25791.7,15382.4,15449.1
987,25791.7,15368.8,15448.4
988,25791.6,15358.5,15447.7
989,25791.5,15422.3,15447.1
990,25791.4,15415.6,15446.4
991,25791.4,15411.1,15445.7
992,25791.3,15411.3,15445.1
993,25791.2,15413.8,15444.4
994,25791.1,15413.4,15443.8
995,25791.1,15414.2,15443.1
996,25791,15414.8,15442.5
997,25790.9,15415.1,15441.8
998,25790.8,15414.4,15441.2
999,25790.8,15414,15440.6
1000,25790.7,15412.5,15440
1001,25790.6,15411.7,15439.3
1002,25790.5,15409.1,15438.7
1003,25790.5,15408.3,15438.1
1004,25790.4,15404.2,15437.5
1005,25790.3,15405.2,15436.9
1006,25790.2,15396.1,15436.3
1007,25790.2,15408.9,15435.6
1008,25790.1,15377,15435
1009,25790,15356.5,15434.3
1010,25790,15379.5,15433.5
1011,25789.9,15367.9,15432.8
1012,25789.8,15357.8,15432
1013,25789.7,15406,15431.2
1014,25789.7,15385.2,15430.4
1015,25789.6,15340.9,15429.7
1016,25789.5,15452.6,15429
1017,25789.5,15409,15428.4
1018,25789.4,15479.5,15427.9
1019,25789.3,15393.5,15427.4
1020,25789.2,15301.9,15426.9
1021,25789.2,15339,15426.5
1022,25789.1,15349.6,15426.1
1023,25789,15353,15425.5
1024,25789,15354.7,15424.7
1025,25788.9,15355.9,15423.6
1026,25788.8,15356.6,15422.2
1027,25788.7,15357,15420.7
1028,25788.7,15356.9,15419.2
1029,25788.6,15356,15419.5
1030,25788.5,15351.7,15474.8
1031,25788.5,15308.7,15456.2
1032,25788.4,15384.9,15472.5
1033,25788.3,15370.2,15465.3
1034,25788.2,15389.1,15474
1035,25788.2,15343.1,15479.9
1036,25788.1,15273.1,15474.4
1037,25788,15258,15491.8
1038,25788,15272,15488.3
1039,25787.9,15251.7,15496.5
1040,25787.8,15300.9,15493.7
1041,25787.8,15256.3,15488.5
1042,25787.7,15258.3,15467.6
1043,25787.6,15251.4,15526.8
1044,25787.5,15269.9,15492.6
1045,25787.5,15249.6,15446.7
1046,25787.4,15277.6,15524.2
1047,25787.3,15256.6,15447.3
1048,25787.3,15247.9,15430
1049,25787.2,15267,15502.8
1050,25787.1,15247,15433.5
1051,25787.1,15268.2,15415.8
1052,25787,15245.1,15476
1053,25786.9,15271,15418.1
1054,25786.9,15243.9,15400
1055,25786.8,15267.1,15444.5
1056,25786.7,15243.1,15422
1057,25786.7,15262.7,15382.1
1058,25786.6,15241.4,15411.5
1059,25786.5,15263.7,15423.6
1060,25786.5,15240.5,15417.4
1061,25786.4,15260.1,15387
1062,25786.3,15238.6,15413.1
1063,25786.3,15261.6,15392.8
1064,25786.2,15238,15374.7
1065,25786.1,15256.6,15384.6
1066,25786.1,15235.9,15384.8
1067,25786,15259,15383.7
1068,25785.9,15235.5,15380.8
1069,25785.8,15253.3,15378.1
1070,25785.8,15233.3,15376.7
1071,25785.7,15255.6,15376.7
1072,25785.7,15232.7,15377.2
1073,25785.6,15251.2,15377
1074,25785.5,15230.9,15374.5
1075,25785.5,15251.9,15369.3
1076,25785.4,15229.9,15366.8
1077,25785.3,15249.2,15418
1078,25785.3,15228.4,15367.9
1079,25785.2,15248.4,15415.8
1080,25785.1,15227.2,15393.1
1081,25785.1,15246.8,15416
1082,25785,15225.8,15392.7
1083,25784.9,15245.5,15406.7
1084,25784.9,15224.5,15420.9
1085,25784.8,15244.1,15438.8
1086,25784.7,15223.2,15415.3
1087,25784.7,15242.8,15442.8
1088,25784.6,15221.9,15442
1089,25784.5,15241.5,15451.2
1090,25784.5,15220.6,15456.7
1091,25784.4,15240.2,15463.9
1092,25784.3,15219.3,15463.5
1093,25784.3,15238.8,15467.5
1094,25784.2,15217.9,15463.7
1095,25784.1,15237.5,15453
1096,25784.1,15216.6,15480.4
1097,25784,15236.2,15441.6
1098,25784,15215.3,15499.5
1099,25783.9,15234.9,15413.8
1100,25783.8,15214,15458.8
1101,25783.8,15233.6,15397.5
1102,25783.7,15212.8,15467
1103,25783.6,15232.3,15395.8
1104,25783.6,15211.5,15427.8
1105,25783.5,15231,15371
1106,25783.4,15210.2,15413.7
1107,25783.4,15229.7,15405
1108,25783.3,15208.9,15363.4
1109,25783.3,15228.4,15394.4
1110,25783.2,15207.6,15389.6
1111,25783.1,15227.1,15371.5
1112,25783.1,15206.3,15370.4
1113,25783,15225.8,15366.9
1114,25782.9,15205.1,15365.3
1115,25782.9,15224.6,15356.1
1116,25782.8,15203.8,15357.8
1117,25782.8,15223.3,15349.2
1118,25782.7,15202.6,15347.7
1119,25782.6,15222,15347.5
1120,25782.6,15201.3,15349.3
1121,25782.5,15220.7,15349.3
1122,25782.4,15200,15344.3
1123,25782.4,15219.5,15340.3
1124,25782.3,15198.8,15348.6
1125,25782.3,15218.2,15361.5
1126,25782.2,15197.5,15327.7
1127,25782.1,15216.9,15359
1128,25782.1,15196.3,15382.5
1129,25782,15215.7,15361.4
1130,25781.9,15195,15372.8
1131,25781.9,15214.4,15378.4
1132,25781.8,15193.8,15402.6
1133,25781.8,15213.2,15407.4
1134,25781.7,15192.6,15398.1
1135,25781.6,15211.9,15393.4
1136,25781.6,15191.3,15417.9
1137,25781.5,15210.7,15427.5
1138,25781.5,15190.1,15400.5
1139,25781.4,15209.4,15398.9
1140,25781.3,15188.9,15395.3
1141,25781.3,15208.2,15396.9
1142,25781.2,15187.7,15417.7
1143,25781.2,15207,15390.8
1144,25781.1,15186.4,15375.9
1145,25781,15205.7,15384.2
1146,25781,15185.2,15369.7
1147,25780.9,15204.5,15363.6
1148,25780.9,15184,15362.7
1149,25780.8,15203.3,15357.9
1150,25780.7,15182.8,15354.3
1151,25780.7,15202,15351.1
1152,25780.6,15181.6,15348.4
1153,25780.6,15200.8,15346
1154,25780.5,15180.4,15343.9
1155,25780.4,15199.6,15342.1
1156,25780.4,15179.2,15340.4
1157,25780.3,15198.4,15338.9
1158,25780.3,15178,15337
1159,25780.2,15197.2,15333.3
1160,25780.1,15176.8,15328.4
1161,25780.1,15196,15339.7
1162,25780,15175.6,15347.4
1163,25780,15194.8,15334.1
1164,25779.9,15174.4,15351.1
1165,25779.8,15193.6,15350.4
1166,25779.8,15173.2,15354.6
1167,25779.7,15192.4,15373
1168,25779.7,15172,15375.1
1169,25779.6,15191.2,15370.1
1170,25779.6,15170.8,15399.7
1171,25779.5,15190,15398.5
1172,25779.4,15169.6,15406.4
1173,25779.4,15188.8,15391.6
1174,25779.3,15168.4,15415.3
1175,25779.3,15187.7,15412.1
1176,25779.2,15167.3,15418.2
1177,25779.1,15186.5,15414.5
1178,25779.1,15166.1,15407
1179,25779,15185.3,15382.2
1180,25779,15164.9,15451
1181,25778.9,15184.1,15411.3
1182,25778.9,15163.7,15381.9
1183,25778.8,15183,15432.9
1184,25778.7,15162.6,15363.5
1185,25778.7,15181.8,15357.9
1186,25778.6,15161.4,15342.6
1187,25778.6,15180.6,15409.3
1188,25778.5,15160.3,15347.1
1189,25778.5,15179.5,15345.9
1190,25778.4,15159.1,15379.6
1191,25778.3,15178.3,15341.8
1192,25778.3,15157.9,15307.6
1193,25778.2,15177.2,15341.1
1194,25778.2,15156.8,15343.8
1195,25778.1,15176,15340.8
1196,25778.1,15155.6,15322.3
1197,25778,15174.9,15311.6
1198,25778,15154.5,15319.3
1199,25777.9,15173.7,15315.1
1200,25777.8,15153.3,15309.5
1201,25777.8,15172.6,15304.8
1202,25777.7,15152.2,15300.9
1203,25777.7,15171.4,15298.4
1204,25777.6,15151.1,15297.9
1205,25777.6,15170.3,15298.9
1206,25777.5,15149.9,15299
1207,25777.5,15169.2,15296.2
1208,25777.4,15148.8,15291.3
1209,25777.3,15168,15290.7
1210,25777.3,15147.7,15337.5
1211,25777.2,15166.9,15278
1212,25777.2,15146.5,15326
1213,25777.1,15165.8,15295.6
1214,25777.1,15145.4,15319.1
1215,25777,15164.6,15328.9
1216,25777,15144.3,15330.4
1217,25776.9,15163.5,15325.3
1218,25776.8,15143.1,15329.3
1219,25776.8,15162.4,15341.5
1220,25776.7,15142,15346
1221,25776.7,15161.3,15335.8
1222,25776.6,15140.9,15364.9
1223,25776.6,15160.2,15375.7
1224,25776.5,15139.8,15361.8
1225,25776.5,15159,15377.6
1226,25776.4,15138.7,15387.4
1227,25776.4,15157.9,15382.3
1228,25776.3,15137.6,15393.2
1229,25776.2,15156.8,15387.3
1230,25776.2,15136.5,15384.7
1231,25776.1,15155.7,15366.7
1232,25776.1,15135.4,15382.6
1233,25776,15154.6,15426.1
1234,25776,15134.3,15354.1
1235,25775.9,15153.5,15371.9
1236,25775.9,15133.2,15363
1237,25775.8,15152.4,15339.8
1238,25775.8,15132.1,15322.7
1239,25775.7,15151.3,15381.2
1240,25775.7,15131,15319.5
1241,25775.6,15150.2,15291.1
1242,25775.5,15129.9,15320.7
1243,25775.5,15149.1,15327.3
1244,25775.4,15128.8,15333
1245,25775.4,15148.1,15302.9
1246,25775.3,15127.7,15276.3
1247,25775.3,15147,15295.6
1248,25775.2,15126.6,15298.2
1249,25775.2,15145.9,15295.5
1250,25775.1,15125.5,15288.1
1251,25775.1,15144.8,15282
1252,25775,15124.4,15276.8
1253,25775,15143.7,15273.7
1254,25774.9,15123.4,15272.9
1255,25774.9,15142.6,15273.7
1256,25774.8,15122.3,15273.4
1257,25774.8,15141.6,15268.6
1258,25774.7,15121.2,15266
1259,25774.7,15140.5,15312.8
1260,25774.6,15120.1,15256
1261,25774.5,15139.4,15290.5
1262,25774.5,15119.1,15271.7
1263,25774.4,15138.4,15274.4
1264,25774.4,15118,15308.6
1265,25774.3,15137.3,15313.3
1266,25774.3,15116.9,15305.2
1267,25774.2,15136.2,15308.6
1268,25774.2,15115.9,15327.4
1269,25774.1,15135.2,15324.3
1270,25774.1,15114.8,15320.8
1271,25774,15134.1,15319.5
1272,25774,15113.8,15312.8
1273,25773.9,15133.1,15300.8
1274,25773.9,15112.7,15309.3
1275,25773.8,15132,15312.4
1276,25773.8,15111.7,15314.6
1277,25773.7,15131,15328.4
1278,25773.7,15110.6,15314.1
1279,25773.6,15129.9,15308
1280,25773.6,15109.6,15298.4
1281,25773.5,15128.9,15292.1
1282,25773.5,15108.5,15288.6
1283,25773.4,15127.8,15284.9
1284,25773.4,15107.5,15281.7
1285,25773.3,15126.8,15278.8
1286,25773.3,15106.4,15276.4
1287,25773.2,15125.7,15274.3
1288,25773.2,15105.4,15272.4
1289,25773.1,15124.7,15270.8
1290,25773.1,15104.4,15269.1
1291,25773,15123.7,15265.9
1292,25773,15103.3,15260.4
1293,25772.9,15122.6,15278
1294,25772.9,15102.3,15286.5
1295,25772.8,15121.6,15265
1296,25772.8,15101.3,15281.8
1297,25772.7,15120.6,15282.4
1298,25772.7,15100.2,15285.2
1299,25772.6,15119.5,15301.7
1300,25772.6,15099.2,15308.1
1301,25772.5,15118.5,15293.3
1302,25772.5,15098.2,15328.9
1303,25772.4,15117.5,15309.5
1304,25772.4,15097.2,15334.9
1305,25772.3,15116.5,15319.9
1306,25772.3,15096.1,15344.7
1307,25772.2,15115.5,15338.5
1308,25772.2,15095.1,15350.1
1309,25772.1,15114.4,15345
1310,25772.1,15094.1,15343.1
1311,25772,15113.4,15327.7
1312,25772,15093.1,15340.6
1313,25771.9,15112.4,15390.4
1314,25771.9,15092.1,15324
1315,25771.8,15111.4,15344.7
1316,25771.8,15091.1,15362.9
1317,25771.7,15110.4,15304.1
1318,25771.7,15090.1,15310.8
1319,25771.6,15109.4,15328.9
1320,25771.6,15089.1,15290.1
1321,25771.5,15108.4,15252.2
1322,25771.5,15088.1,15311.7
1323,25771.4,15107.4,15291.4
1324,25771.4,15087.1,15242.9
1325,25771.3,15106.4,15288.1
1326,25771.3,15086.1,15277.5
1327,25771.2,15105.4,15254.2
1328,25771.2,15085.1,15273.8
1329,25771.2,15104.4,15258.4
1330,25771.1,15084.1,15244.3
1331,25771.1,15103.4,15248.6
1332,25771,15083.1,15244.9
1333,25771,15102.4,15239.3
1334,25770.9,15082.1,15235.2
1335,25770.9,15101.4,15232.2
1336,25770.8,15081.1,15231.9
1337,25770.8,15100.4,15233.1
1338,25770.7,15080.1,15232.3
1339,25770.7,15099.4,15226.7
1340,25770.6,15079.2,15225
1341,25770.6,15098.5,15275.1
1342,25770.5,15078.2,15211.2
1343,25770.5,15097.5,15222.3
1344,25770.4,15077.2,15268.7
1345,25770.4,15096.5,15232.9
1346,25770.3,15076.2,15267.3
1347,25770.3,15095.5,15256.4
1348,25770.3,15075.2,15265.3
1349,25770.2,15094.6,15266.2
1350,25770.2,15074.3,15283.3
1351,25770.1,15093.6,15284.7
1352,25770.1,15073.3,15275.8
1353,25770,15092.6,15272.5
1354,25770,15072.3,15300.8
1355,25769.9,15091.6,15277.5
1356,25769.9,15071.4,15259
1357,25769.8,15090.7,15271.1
1358,25769.8,15070.4,15271
1359,25769.7,15089.7,15273.5
1360,25769.7,15069.4,15267.5
1361,25769.6,15088.7,15262.4
1362,25769.6,15068.5,15257.1
1363,25769.6,15087.8,15252.4
1364,25769.5,15067.5,15248.6
1365,25769.5,15086.8,15245.4
1366,25769.4,15066.6,15242.7
1367,25769.4,15085.9,15240.4
1368,25769.3,15065.6,15238.4
1369,25769.3,15084.9,15236.6
1370,25769.2,15064.7,15234.6
1371,25769.2,15084,15230.8
1372,25769.1,15063.7,15227
1373,25769.1,15083,15279.2
1374,25769,15062.8,15243.8
1375,25769,15082.1,15249.7
1376,25769,15061.8,15245.1
1377,25768.9,15081.1,15268.1
1378,25768.9,15060.9,15269.1
1379,25768.8,15080.2,15250
1380,25768.8,15059.9,15287.4
1381,25768.7,15079.2,15293.2
1382,25768.7,15059,15291.4
1383,25768.6,15078.3,15302.8
1384,25768.6,15058,15285.5
1385,25768.6,15077.3,15310.1
1386,25768.5,15057.1,15310.7
1387,25768.5,15076.4,15310.1
1388,25768.4,15056.2,15305.4
1389,25768.4,15075.5,15287
1390,25768.3,15055.2,15331.8
1391,25768.3,15074.5,15338.8
1392,25768.2,15054.3,15275.2
1393,25768.2,15073.6,15317.3
1394,25768.1,15053.4,15264.2
1395,25768.1,15072.7,15259.9
1396,25768.1,15052.5,15287.8
1397,25768,15071.8,15298.2
1398,25768,15051.5,15242.9
1399,25767.9,15070.8,15300.8
1400,25767.9,15050.6,15239.1
1401,25767.8,15069.9,15212.8
1402,25767.8,15049.7,15267
1403,25767.7,15069,15247.7
1404,25767.7,15048.8,15204.2
1405,25767.7,15068.1,15242.7
1406,25767.6,15047.8,15236.1
1407,25767.6,15067.1,15225.6
1408,25767.5,15046.9,15225.5
1409,25767.5,15066.2,15212.1
1410,25767.4,15046,15214.4
1411,25767.4,15065.3,15206.8
1412,25767.4,15045.1,15203.8
1413,25767.3,15064.4,15198.5
1414,25767.3,15044.2,15196.6
1415,25767.2,15063.5,15196.9
1416,25767.2,15043.3,15198.3
1417,25767.1,15062.6,15197.4
1418,25767.1,15042.4,15191.7
1419,25767,15061.7,15189.3
1420,25767,15041.5,15240.5
1421,25767,15060.8,15177.2
1422,25766.9,15040.6,15240.4
1423,25766.9,15059.9,15190.7
1424,25766.8,15039.7,15218.2
1425,25766.8,15059,15227.3
1426,25766.7,15038.8,15228.8
1427,25766.7,15058.1,15225.1
1428,25766.7,15037.9,15227.5
1429,25766.6,15057.2,15243.1
1430,25766.6,15037,15240.1
1431,25766.5,15056.3,15239.2
1432,25766.5,15036.1,15235.7
1433,25766.4,15055.4,15245.5
1434,25766.4,15035.2,15278.5
1435,25766.4,15054.5,15275
1436,25766.3,15034.3,15247.4
1437,25766.3,15053.6,15275.9
1438,25766.2,15033.4,15283.8
1439,25766.2,15052.7,15268.2
1440,25766.1,15032.5,15291
1441,25766.1,15051.8,15289.8
1442,25766.1,15031.6,15293
1443,25766,15050.9,15289
1444,25766,15030.7,15277.6
1445,25765.9,15050,15322.7
1446,25765.9,15029.9,15268.3
1447,25765.9,15049.1,15290.4
1448,25765.8,15029,15241.3
1449,25765.8,15048.3,15273.9
1450,25765.7,15028.1,15252
1451,25765.7,15047.4,15219.9
1452,25765.6,15027.2,15283.3
1453,25765.6,15046.5,15231.4
1454,25765.6,15026.4,15220.6
1455,25765.5,15045.6,15259.9
1456,25765.5,15025.5,15214.6
1457,25765.4,15044.8,15232.6
1458,25765.4,15024.6,15210.3
1459,25765.3,15043.9,15183.8
1460,25765.3,15023.7,15203.1
1461,25765.3,15043,15206.5
1462,25765.2,15022.9,15198.6
1463,25765.2,15042.1,15192.5
1464,25765.1,15022,15185.6
1465,25765.1,15041.3,15181.7
1466,25765.1,15021.1,15179.1
1467,25765,15040.4,15178.5
1468,25765,15020.3,15178.9
1469,25764.9,15039.5,15177.8
1470,25764.9,15019.4,15172.6
1471,25764.9,15038.7,15171.4
1472,25764.8,15018.6,15217.7
1473,25764.8,15037.8,15155.3
1474,25764.7,15017.7,15180
1475,25764.7,15037,15218.1
1476,25764.6,15016.8,15195.8
1477,25764.6,15036.1,15214.4
1478,25764.6,15016,15194.4
1479,25764.5,15035.2,15202.6
1480,25764.5,15015.1,15206.3
1481,25764.4,15034.4,15224.9
1482,25764.4,15014.3,15221.9
1483,25764.4,15033.5,15213.5
1484,25764.3,15013.4,15213.7
1485,25764.3,15032.7,15226.7
1486,25764.2,15012.6,15242.9
1487,25764.2,15031.8,15223.7
1488,25764.2,15011.7,15239.1
1489,25764.1,15031,15229.1
1490,25764.1,15010.9,15236.6
1491,25764,15030.1,15233.4
1492,25764,15010,15226.9
1493,25764,15029.3,15230.5
1494,25763.9,15009.2,15252.8
1495,25763.9,15028.5,15260.4
1496,25763.8,15008.4,15265
1497,25763.8,15027.6,15263.7
1498,25763.8,15007.5,15274.6
1499,25763.7,15026.8,15261.3
1500,25763.7,15006.7,15273.1
1501,25763.6,15025.9,15267.7
1502,25763.6,15005.8,15249.5
1503,25763.6,15025.1,15268.6
1504,25763.5,15005,15310.7
1505,25763.5,15024.3,15231.2
1506,25763.4,15004.2,15269.4
1507,25763.4,15023.4,15236.7
1508,25763.4,15003.3,15285.4
1509,25763.3,15022.6,15220.1
1510,25763.3,15002.5,15233.4
1511,25763.2,15021.8,15218.5
1512,25763.2,15001.7,15202.5
1513,25763.2,15020.9,15251
1514,25763.1,15000.9,15185.1
1515,25763.1,15020.1,15174.5
1516,25763,15000,15214.2
1517,25763,15019.3,15194.5
1518,25763,14999.2,15157.3
1519,25762.9,15018.5,15180.3
1520,25762.9,14998.4,15183.9
1521,25762.9,15017.6,15170.9
1522,25762.8,14997.6,15165.6
1523,25762.8,15016.8,15158.5
1524,25762.7,14996.8,15155.6
1525,25762.7,15016,15152.3
1526,25762.7,14995.9,15152
1527,25762.6,15015.2,15152.8
1528,25762.6,14995.1,15150.7
1529,25762.5,15014.4,15145.8
1530,25762.5,14994.3,15161.3
1531,25762.5,15013.5,15176.1
1532,25762.4,14993.5,15131.3
1533,25762.4,15012.7,15165.8
1534,25762.3,14992.7,15191.3
1535,25762.3,15011.9,15198.8
1536,25762.3,14991.9,15161.2
1537,25762.2,15011.1,15205.8
1538,25762.2,14991.1,15174.9
1539,25762.2,15010.3,15208.1
1540,25762.1,14990.3,15203
1541,25762.1,15009.5,15191
1542,25762,14989.5,15192.7
1543,25762,15008.7,15189.3
1544,25762,14988.7,15218.8
1545,25761.9,15007.9,15198.1
1546,25761.9,14987.8,15232.7
1547,25761.8,15007.1,15217.4
1548,25761.8,14987,15228
1549,25761.8,15006.3,15187.1
1550,25761.7,14986.2,15232.5
1551,25761.7,15005.5,15194.1
1552,25761.7,14985.5,15221
1553,25761.6,15004.7,15236.6
1554,25761.6,14984.7,15230.6
1555,25761.5,15003.9,15242.4
1556,25761.5,14983.9,15238.3
1557,25761.5,15003.1,15236.3
1558,25761.4,14983.1,15220.1
1559,25761.4,15002.3,15222.5
1560,25761.4,14982.3,15282.7
1561,25761.3,15001.5,15214.1
1562,25761.3,14981.5,15236.3
1563,25761.2,15000.7,15206
1564,25761.2,14980.7,15194
1565,25761.2,14999.9,15221.5
1566,25761.1,14979.9,15178.4
1567,25761.1,14999.1,15150
1568,25761.1,14979.1,15195.1
1569,25761,14998.3,15177.4
1570,25761,14978.3,15158.3
1571,25760.9,14997.6,15172
1572,25760.9,14977.6,15158.2
1573,25760.9,14996.8,15150.8
1574,25760.8,14976.8,15148.2
1575,25760.8,14996,15144
1576,25760.8,14976,15140.4
1577,25760.7,14995.2,15137.9
1578,25760.7,14975.2,15136.5
1579,25760.7,14994.4,15135.4
1580,25760.6,14974.4,15134.2
1581,25760.6,14993.6,15130.8
1582,25760.5,14973.7,15127.2
1583,25760.5,14992.9,15166.5
1584,25760.5,14972.9,15135.8
1585,25760.4,14992.1,15169.7
1586,25760.4,14972.1,15150
1587,25760.4,14991.3,15180.7
1588,25760.3,14971.3,15137.9
1589,25760.3,14990.5,15157.3
1590,25760.2,14970.6,15165.4
1591,25760.2,14989.8,15188.9
1592,25760.2,14969.8,15176.4
1593,25760.1,14989,15171.2
1594,25760.1,14969,15174.3
1595,25760.1,14988.2,15201.5
1596,25760,14968.3,15187.9
1597,25760,14987.5,15207.4
1598,25760,14967.5,15193.7
1599,25759.9,14986.7,15208.6
1600,25759.9,14966.7,15224.7
1601,25759.9,14985.9,15227.7
1602,25759.8,14966,15225.2
1603,25759.8,14985.2,15228.8
1604,25759.7,14965.2,15223.1
1605,25759.7,14984.4,15206.9
1606,25759.7,14964.5,15212.2
1607,25759.6,14983.7,15268.3
1608,25759.6,14963.7,15194.2
1609,25759.6,14982.9,15218.8
1610,25759.5,14962.9,15190.5
1611,25759.5,14982.1,15179.1
1612,25759.5,14962.2,15229.6
1613,25759.4,14981.4,15159.2
1614,25759.4,14961.4,15176.3
1615,25759.3,14980.6,15140.8
1616,25759.3,14960.7,15187.6
1617,25759.3,14979.9,15146.9
1618,25759.2,14959.9,15117.8
1619,25759.2,14979.1,15147.4
1620,25759.2,14959.2,15147.1
1621,25759.1,14978.4,15148.4
1622,25759.1,14958.4,15132.5
1623,25759.1,14977.6,15124.3
1624,25759,14957.7,15122.6
1625,25759,14976.9,15119.2
1626,25759,14956.9,15115.6
1627,25758.9,14976.1,15113.5
1628,25758.9,14956.2,15113
1629,25758.9,14975.4,15113
1630,25758.8,14955.4,15111.5
1631,25758.8,14974.6,15106.4
1632,25758.7,14954.7,15108.1
1633,25758.7,14973.9,15136.3
1634,25758.7,14954,15087.5
1635,25758.6,14973.2,15123.2
1636,25758.6,14953.2,15150.7
1637,25758.6,14972.4,15151.4
1638,25758.5,14952.5,15118.7
1639,25758.5,14971.7,15139.1
1640,25758.5,14951.7,15146.1
1641,25758.4,14970.9,15165.3
1642,25758.4,14951,15148.9
1643,25758.4,14970.2,15167.5
1644,25758.3,14950.3,15181
1645,25758.3,14969.5,15155.1
1646,25758.3,14949.5,15187.9
1647,25758.2,14968.7,15179.2
1648,25758.2,14948.8,15199.3
1649,25758.2,14968,15172
1650,25758.1,14948.1,15171.6
1651,25758.1,14967.3,15169.6
1652,25758.1,14947.3,15191.5
1653,25758,14966.5,15201
1654,25758,14946.6,15163.9
1655,25758,14965.8,15134.1
1656,25757.9,14945.9,15190.9
1657,25757.9,14965.1,15146.6
1658,25757.9,14945.2,15125.3
1659,25757.8,14964.3,15150.8
1660,25757.8,14944.4,15134.9
1661,25757.7,14963.6,15124.9
1662,25757.7,14943.7,15126.7
